kind,lam,alpha,k,samples,l,gens,runs,t_mean0,t_mean1,t_mean2,t_mean3,t_mean4,t_mean5,t_mean6,t_mean7,t_mean8,t_mean9,t_mean10,t_mean11,t_mean12,t_mean13,t_mean14,t_mean15,t_mean16,t_mean17,t_mean18,t_mean19,t_mean20,t_mean21,t_mean22,t_mean23,t_mean24,t_mean25,t_mean26,t_mean27,t_mean28,t_mean29,t_mean30,t_mean31,t_mean32,t_mean33,t_mean34,t_mean35,t_mean36,t_mean37,t_mean38,t_mean39
m,30,1,10,200,5,50,1000,0.00391388537242,0.00511868505002,3.05845013626e-06,0.000130009303028,0.00985456828948,1.32373913927e-06,0.000224011698097,0.000107726918281,0.0107182653629,5.97804547168e-05,0.00431403590953,7.55787874201e-08,0.000878204716883,0.000285031245538,9.46342676228e-05,1.0455694062e-05,7.73458243856e-05,0.000167028593026,7.52108275949e-06,0.00158464099031,0.000725662865527,0.00511868505002,3.04552169191e-07,0.00236819743177,0.354026328391,2.10639031718e-05,0.00899185341158,9.12090287879e-07,0.314777028428,6.37713144999e-07,0.130541936794,2.18182693501e-05,0.0603961992156,0.00490649654447,0.0137508327253,0.000107209707285,0.00178551874007,0.0069912912474,7.52102524181e-06,0.0579102133538
m,30,1,10,200,10,50,1000,0.00404192595614,8.49350862184e-05,4.85613742868e-05,1.35781549387e-06,0.00717440590009,1.87891988571e-05,0.000167377725087,1.80238355734e-06,0.00836683671326,4.03367680788e-05,0.00582338504105,4.60234912503e-07,0.00069509118683,0.000983322992677,3.32943659683e-05,6.77852839256e-06,0.000178544323844,5.58441399818e-05,2.90207189717e-06,0.00212984115468,4.19425227825e-05,8.49350862184e-05,3.00672580994e-13,1.81805109665e-05,0.406294853177,1.43829514492e-09,0.00649517426834,3.17509244292e-07,0.290347320596,2.96184516584e-11,0.129271875941,9.12247168368e-05,0.0276708903739,0.0198106635189,0.0169726904656,0.000114369567898,0.00136439457773,0.00521209335237,2.90202751e-06,0.0663503773591
m,30,1,10,200,15,50,1000,0.00128440057852,1.11381142529e-06,7.01569206063e-05,5.27145228543e-09,0.0244622498291,2.33485975063e-05,5.88257002684e-05,4.34935943275e-06,0.0113464203862,6.45711579172e-05,0.00318612425421,7.92833003159e-08,0.00019834170774,6.58455877129e-05,7.1470003861e-06,6.7106903798e-06,5.43227713713e-05,2.54157783224e-05,5.74691358001e-07,0.00234348834624,8.3119194972e-05,1.11381142529e-06,2.34596206597e-19,1.10303464896e-07,0.368505246547,7.76163100642e-14,0.00174403688716,1.22821133926e-05,0.315670356108,2.38979766486e-15,0.16241769703,9.21860953446e-06,0.0160846301242,0.00777469682704,0.0189458306029,7.80993100697e-05,0.00132124306483,0.00338367499574,5.74678173201e-07,0.0607645780688
m,30,1,15,200,1,50,1000,0.0162309770381,0.0433774227119,0.0018590929851,0.0140430894667,0.038385819205,0.00454985260202,0.0088068667967,0.00256261736049,0.0549726936314,0.00200924118401,0.0219903916529,0.00287401382473,0.013627651608,0.00560931417321,0.00339400196704,0.000928278014142,0.00423390810457,0.0224913729544,0.00129400698658,0.00825974608721,0.00479885017468,0.0433774227119,0.00619674837593,0.0371804962296,0.10121360608,0.0144590252229,0.0327670647114,0.009003638144,0.147669367621,0.00785320304512,0.0688526401891,0.00772665371166,0.0590163089036,0.0179419130405,0.0279094256648,0.003620738928,0.0157158174093,0.0634378543663,0.0012940047743,0.058464862342
m,30,1,15,200,5,50,1000,0.0287134938419,0.0044779105622,3.41527606298e-08,3.93151296212e-05,0.0104811721548,9.68002002133e-08,1.3996902296e-05,0.000570004800091,0.000871975998782,0.000132944041006,0.000984585740561,1.56644267752e-09,0.000169853719003,0.000183581858982,0.000781716936162,9.38264499274e-05,0.000134047859902,0.000387953562628,0.000118284900265,0.000484596549537,0.000531027483713,0.0044779105622,2.66425197955e-07,0.00207172174588,0.309705795088,1.84267699447e-05,0.00271913563758,2.77064628888e-06,0.230257445668,5.18801771266e-08,0.149616086884,3.44025520299e-06,0.0692204558101,0.0691676110788,0.0329747957523,0.000172924420453,0.00788242661197,0.00509132012377,0.000118283543388,0.0673287100856
m,30,1,15,200,10,50,1000,0.0294930904163,7.01912926499e-05,5.47377436318e-08,1.18151123791e-08,5.73067189845e-05,1.07414306233e-08,5.92018236621e-06,0.000827776808982,0.000119363879885,5.96866430946e-05,0.000500670947253,7.33108505468e-10,3.97807663403e-05,0.00101859868563,0.000467861018803,3.02443772231e-05,0.000233364202303,0.000418569117514,9.87542273379e-05,0.00201256448222,1.47549448006e-10,7.01912926499e-05,2.48475068808e-13,1.50243354109e-05,0.335761780191,1.18858662205e-09,5.65171744148e-05,2.26804712337e-13,0.224878322165,4.22540997368e-13,0.160304124521,1.44646914086e-05,0.0343128882828,0.0698947223902,0.039692062801,0.000170613548364,0.00701958100019,0.00220374000442,9.87519616787e-05,0.0900533925097
m,30,1,15,200,15,50,1000,0.0128630758965,1.00016029859e-06,6.26157519823e-12,4.13824165919e-10,0.00340567615953,4.20741967182e-12,2.79430858996e-06,0.000210500477381,0.000906366597571,5.98170227766e-05,6.2517347416e-06,2.57771141921e-12,2.44896133293e-06,0.00322543299891,8.35695026143e-05,6.57383457215e-05,0.000216013671281,0.000231924296459,2.42670245692e-05,0.00224903013201,0.000544940542304,1.00016029859e-06,2.10653824981e-19,9.9046310568e-08,0.330895810989,6.96932965026e-14,0.000136908081593,0.000544265144371,0.266563993049,1.9089511424e-16,0.182476072371,7.83288552644e-05,0.01807065237,0.0795077955846,0.0132587860342,0.000189880200198,0.00374287979184,0.00259824754241,2.42661894582e-05,0.0778121663316
m,30,1,20,200,1,50,1000,0.0310687213558,0.0491520197202,0.00171506333257,0.00669980364539,0.0340517306656,0.00460597853252,0.00329927094786,0.0081765564496,0.0231201408813,0.00489818192221,0.0110107241758,0.00554143057724,0.00401115621764,0.0311450146992,0.0159572704207,0.00466054840706,0.00908487947687,0.0233255112557,0.00463292145322,0.0565150247712,0.000771689503905,0.0491520197202,0.007021676204,0.0421300490496,0.114687410667,0.0163838204286,0.0156327532967,0.00239756290409,0.103630812546,0.00330285937092,0.0890810844511,0.00522222775423,0.0763547734014,0.0229771601098,0.043662962482,0.00264171608508,0.0160200131537,0.0324213747572,0.00463291136029,0.0192031738467
m,30,1,20,200,5,50,1000,0.0386059022759,0.00447492812126,2.64906162802e-06,4.96924299753e-06,0.011900164408,1.95343517932e-06,6.47869368096e-05,0.000696114878838,0.00413268035282,0.00373658812041,0.000514208843127,2.51805242877e-06,0.000234185933306,0.000495896528694,0.00133029563916,0.00355705427474,0.000279392101509,0.00485191434959,0.0022479653956,0.00157927077463,0.000232350068392,0.00447492812126,2.66245553672e-07,0.00207032664679,0.309497339443,1.84142154388e-05,0.000343681972541,3.56571742927e-08,0.191104139231,2.45880936705e-07,0.125819832524,7.80717840503e-05,0.0582105775657,0.120869051487,0.00190758761937,0.000262291250008,0.0023718426337,0.000779042678374,0.00224793101299,0.100998605236
m,30,1,20,200,10,50,1000,0.0369200072326,6.21120230277e-05,2.73648101099e-06,3.45049724163e-07,0.00110366633064,1.85348953782e-08,3.34591907422e-05,0.000769675687152,0.00294916060764,0.000947832383176,0.00105978128104,2.60323612237e-06,0.0012524110643,0.00142318301892,0.000546020023941,0.00423165583088,0.000102680682482,0.00230088921322,0.00152396045828,0.000810289545535,0.0248446655932,6.21120230277e-05,2.19871533719e-13,1.32947944783e-05,0.297109580262,1.05174386378e-09,0.00165049614714,1.239324685e-12,0.205453312433,1.04396123111e-11,0.17636388022,0.00886454971225,0.0377498505395,0.0955458869242,0.0282780541208,0.00067891094456,0.0046456014056,0.000331986287609,0.00152391384071,0.0608414158121
m,30,1,20,200,15,50,1000,0.0174151877993,1.05552556265e-06,0.00119382931932,1.79639135662e-10,0.000733628583007,0.000203110499452,7.57676348262e-05,0.000906974856053,0.00471101047923,0.0124863151261,0.00727201978054,5.64165401681e-05,1.20463164345e-05,0.00195715584293,0.000545197167085,0.000233881347709,0.00578129151361,0.000543002971946,0.000484990682847,0.0638374016346,0.0044025795606,1.05552556265e-06,2.22309409209e-19,1.0452646652e-07,0.349205547874,7.35478909935e-14,5.94287553237e-05,9.93011956657e-06,0.182175348345,9.92183815934e-16,0.140535813492,0.000138341964062,0.0139170080099,0.116464776094,0.00018482067349,0.00181908666783,0.000630702390906,0.0464962766186,0.0004849684294,0.0250239271519
