alpha,k,sample_amount,learning_parameter,epsilon,delta,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0.1,5,15,5,0.8,0.8,0.0657767642663,0.0657767642663,0.0657767642663,0.0319531293625,0.125043126631,0.128598551264,0.0657767642663,0.0657767642663,0.0657767642663,0.0797518530982,0.119483075397,0.12050967865
0.1,5,15,10,0.1,0.1,0.00553822599261,0.00553822599261,0.00553822599261,0.00719628295365,0.0347771916535,0.0320338991778,0.00553822599261,0.00553822599261,0.00553822599261,0.599679941554,0.154055434379,0.139027894327
0.1,5,15,10,0.1,0.3,0.0365156852646,0.0365156852646,0.0365156852646,0.0110428486961,0.206465743338,0.0954717631705,0.0365156852646,0.0365156852646,0.0365156852646,0.157612407915,0.208864640529,0.101448484764
0.1,5,15,10,0.1,0.5,0.0523828373704,0.0523828373704,0.0523828373704,0.00914873907734,0.327846964952,0.0879042232358,0.0523828373704,0.0523828373704,0.0523828373704,0.0457439629097,0.156595535208,0.0584635503941
0.1,5,15,10,0.1,0.8,0.0540296574618,0.0540296574618,0.0540296574618,0.00719819913807,0.41908165367,0.0680427416754,0.0540296574618,0.0540296574618,0.0540296574618,0.0246069761259,0.115325580615,0.0415669040053
0.1,5,15,10,0.3,0.1,0.0390641319757,0.0390641319757,0.0390641319757,0.0109626598986,0.0975531668926,0.206085247769,0.0390641319757,0.0390641319757,0.0390641319757,0.14193858868,0.110611567267,0.198463977638
0.1,5,15,10,0.3,0.3,0.0632877716626,0.0632877716626,0.0632877716626,0.0104297907888,0.192240948308,0.174001163254,0.0632877716626,0.0632877716626,0.0632877716626,0.0480296179743,0.0991677087511,0.0964041409485
0.1,5,15,10,0.3,0.5,0.0691276078024,0.0691276078024,0.0691276078024,0.00948571107261,0.24858859874,0.133304104651,0.0691276078024,0.0691276078024,0.0691276078024,0.0296732574107,0.100409735762,0.0637729455484
0.1,5,15,10,0.3,0.8,0.061806529413,0.061806529413,0.061806529413,0.00825946511388,0.351126104987,0.0859356682697,0.061806529413,0.061806529413,0.061806529413,0.0271474564901,0.108493894349,0.0481982343127
0.1,5,15,10,0.5,0.1,0.0538585410548,0.0538585410548,0.0538585410548,0.00873070053431,0.0918752713247,0.319221431889,0.0538585410548,0.0538585410548,0.0538585410548,0.0462852738619,0.0567419963387,0.153994079723
0.1,5,15,10,0.5,0.3,0.0707752734693,0.0707752734693,0.0707752734693,0.00940220384475,0.135604366102,0.235879505356,0.0707752734693,0.0707752734693,0.0707752734693,0.0283841714209,0.0656181732489,0.100459939211
0.1,5,15,10,0.5,0.5,0.0748374494258,0.0748374494258,0.0748374494258,0.00890980876407,0.180253090868,0.186483794413,0.0748374494258,0.0748374494258,0.0748374494258,0.0286275443259,0.0728206099287,0.0738804551453
0.1,5,15,10,0.5,0.8,0.0642260659821,0.0642260659821,0.0642260659821,0.00964159630341,0.271947241549,0.120491391228,0.0642260659821,0.0642260659821,0.0642260659821,0.0351931950543,0.115064223089,0.0623059568829
0.1,5,15,10,0.8,0.1,0.0536303852672,0.0536303852672,0.0536303852672,0.00709142821407,0.0686085512574,0.425978310443,0.0536303852672,0.0536303852672,0.0536303852672,0.0252057823344,0.0431263895305,0.108207226617
0.1,5,15,10,0.8,0.3,0.0607858818669,0.0607858818669,0.0607858818669,0.00767821761957,0.0910986497334,0.35433190364,0.0607858818669,0.0607858818669,0.0607858818669,0.0274450443662,0.0465102765025,0.108220616937
0.1,5,15,10,0.8,0.5,0.0646611330947,0.0646611330947,0.0646611330947,0.00903260345425,0.109546903113,0.285470943284,0.0646611330947,0.0646611330947,0.0646611330947,0.0336363208619,0.0618743573495,0.112472073369
0.1,5,15,10,0.8,0.8,0.0495769431973,0.0495769431973,0.0495769431973,0.0115072229038,0.166780232428,0.163332539322,0.0495769431973,0.0495769431973,0.0495769431973,0.10490895047,0.129727480321,0.126281915372
0.1,5,15,15,0.1,0.1,0.00430566895198,0.00430566895198,0.00430566895198,0.00409527863034,0.0338955271191,0.0356151910437,0.00430566895198,0.00430566895198,0.00430566895198,0.625411750492,0.143043132908,0.132105106095
0.1,5,15,15,0.1,0.3,0.030561602414,0.030561602414,0.030561602414,0.00651487055892,0.229133853959,0.0998210133416,0.030561602414,0.030561602414,0.030561602414,0.173441433834,0.207686385615,0.100032828208
0.1,5,15,15,0.1,0.5,0.0467516047768,0.0467516047768,0.0467516047768,0.00445434576786,0.353351773332,0.0938748601099,0.0467516047768,0.0467516047768,0.0467516047768,0.051974978927,0.157296928751,0.0585374844517
0.1,5,15,15,0.1,0.8,0.0476535416575,0.0476535416575,0.0476535416575,0.00397264611663,0.449552471106,0.0757479294169,0.0476535416575,0.0476535416575,0.0476535416575,0.0261484291678,0.12013218392,0.0385250903277
0.1,5,15,15,0.3,0.1,0.0322462836003,0.0322462836003,0.0322462836003,0.00586404790464,0.108568840572,0.225876758312,0.0322462836003,0.0322462836003,0.0322462836003,0.150373221902,0.104192042926,0.211647386781
0.1,5,15,15,0.3,0.3,0.0560756627493,0.0560756627493,0.0560756627493,0.00574824990551,0.20165451115,0.197561202369,0.0560756627493,0.0560756627493,0.0560756627493,0.0475878669909,0.10143797284,0.109556220248
0.1,5,15,15,0.3,0.5,0.0608183156753,0.0608183156753,0.0608183156753,0.0050799360995,0.281362006826,0.146814433305,0.0608183156753,0.0608183156753,0.0608183156753,0.0285480592089,0.108584889922,0.0647007805873
0.1,5,15,15,0.3,0.8,0.0554925629884,0.0554925629884,0.0554925629884,0.00400055699116,0.386848264671,0.100422551252,0.0554925629884,0.0554925629884,0.0554925629884,0.0223749985397,0.104832837988,0.0485654126286
0.1,5,15,15,0.5,0.1,0.0471449053728,0.0471449053728,0.0471449053728,0.00518660752835,0.104036319889,0.339398126239,0.0471449053728,0.0471449053728,0.0471449053728,0.0502097192218,0.0615150210225,0.156784773862
0.1,5,15,15,0.5,0.3,0.0594609475676,0.0594609475676,0.0594609475676,0.0048771502265,0.14369125633,0.29226410964,0.0594609475676,0.0594609475676,0.0594609475676,0.0304080990479,0.0622583178951,0.109735381455
0.1,5,15,15,0.5,0.5,0.0683127255794,0.0683127255794,0.0683127255794,0.00487345234724,0.198754588114,0.202373969506,0.0683127255794,0.0683127255794,0.0683127255794,0.0310525646167,0.0746950114085,0.0783740605312
0.1,5,15,15,0.5,0.8,0.0563539744276,0.0563539744276,0.0563539744276,0.00471228212157,0.311356381076,0.131591128022,0.0563539744276,0.0563539744276,0.0563539744276,0.0376184427875,0.113649041743,0.0629488776849
0.1,5,15,15,0.8,0.1,0.0473190430127,0.0473190430127,0.0473190430127,0.00347162584612,0.0726996962635,0.448230272266,0.0473190430127,0.0473190430127,0.0473190430127,0.0253636804477,0.0398568977897,0.12646356931
0.1,5,15,15,0.8,0.3,0.0530229599109,0.0530229599109,0.0530229599109,0.00390122128004,0.0975853507745,0.386698332348,0.0530229599109,0.0530229599109,0.0530229599109,0.0290924298219,0.0476211780326,0.116963728278
0.1,5,15,15,0.8,0.5,0.0567736864851,0.0567736864851,0.0567736864851,0.00488111867663,0.131372279777,0.30673807879,0.0567736864851,0.0567736864851,0.0567736864851,0.0359984861369,0.0639459246864,0.116421993023
0.1,5,15,15,0.8,0.8,0.0427965628067,0.0427965628067,0.0427965628067,0.00574423803239,0.187131429768,0.17115406044,0.0427965628067,0.0427965628067,0.0427965628067,0.10804626014,0.136739103616,0.134405531163
0.1,5,30,1,0.1,0.1,0.0773297724843,0.0773297724843,0.0773297724843,0.0871406799792,0.0834576830381,0.0831397088243,0.0773297724843,0.0773297724843,0.0773297724843,0.0934718463865,0.0947178305246,0.0940936163414
0.1,5,30,1,0.1,0.3,0.0979439180959,0.0979439180959,0.0979439180959,0.0814717454259,0.0991352676834,0.0883409217667,0.0979439180959,0.0979439180959,0.0979439180959,0.0300906240496,0.0625799636047,0.050717968894
0.1,5,30,1,0.1,0.5,0.10461603638,0.10461603638,0.10461603638,0.0757569622777,0.106858256165,0.0836434368903,0.10461603638,0.10461603638,0.10461603638,0.016800642431,0.0537542511346,0.0354902328245
0.1,5,30,1,0.1,0.8,0.107584287116,0.107584287116,0.107584287116,0.0708556829261,0.11644602404,0.0772344815244,0.107584287116,0.107584287116,0.107584287116,0.0112969732411,0.0492132901304,0.0294478254426
0.1,5,30,1,0.3,0.1,0.0977493311915,0.0977493311915,0.0977493311915,0.0817515231643,0.0882860655033,0.0990984797933,0.0977493311915,0.0977493311915,0.0977493311915,0.0302688166796,0.050865802187,0.0632333255237
0.1,5,30,1,0.3,0.3,0.105653875885,0.105653875885,0.105653875885,0.0757039379842,0.0946029245216,0.0942856147322,0.105653875885,0.105653875885,0.105653875885,0.015794092675,0.0428123899952,0.0428777847811
0.1,5,30,1,0.3,0.5,0.108357016672,0.108357016672,0.108357016672,0.0727258913203,0.100045924192,0.0882231136036,0.108357016672,0.108357016672,0.108357016672,0.0123114791792,0.0405785208701,0.0359729708038
0.1,5,30,1,0.3,0.8,0.108444475795,0.108444475795,0.108444475795,0.0710124211585,0.110378063715,0.0805813105451,0.108444475795,0.108444475795,0.108444475795,0.0114261940751,0.0455082224256,0.0304269333089
0.1,5,30,1,0.5,0.1,0.104445054882,0.104445054882,0.104445054882,0.0763490778479,0.0837282131973,0.107427820464,0.104445054882,0.104445054882,0.104445054882,0.0157052848653,0.0364967522226,0.0536225221111
0.1,5,30,1,0.5,0.3,0.108149104044,0.108149104044,0.108149104044,0.0727652874682,0.0876725700928,0.100430058909,0.108149104044,0.108149104044,0.108149104044,0.0128452158281,0.035799263028,0.0415929804105
0.1,5,30,1,0.5,0.5,0.10964169874,0.10964169874,0.10964169874,0.0712919727444,0.0929499475863,0.09352246169,0.10964169874,0.10964169874,0.10964169874,0.0116115208224,0.0363355542028,0.0364383505123
0.1,5,30,1,0.5,0.8,0.107356595108,0.107356595108,0.107356595108,0.0735281792641,0.103713795208,0.0858590943819,0.107356595108,0.107356595108,0.107356595108,0.0129953459467,0.0457180889496,0.0340459256022
0.1,5,30,1,0.8,0.1,0.107589755476,0.107589755476,0.107589755476,0.0709619708889,0.0778845833613,0.115791557955,0.107589755476,0.107589755476,0.107589755476,0.011488384928,0.029274417656,0.0490605523535
0.1,5,30,1,0.8,0.3,0.108457177391,0.108457177391,0.108457177391,0.0711711765693,0.0812285991072,0.109587435609,0.108457177391,0.108457177391,0.108457177391,0.0112949467242,0.0310226527446,0.0449521248987
0.1,5,30,1,0.8,0.5,0.107334101591,0.107334101591,0.107334101591,0.0735563587943,0.0863261838933,0.103341234282,0.107334101591,0.107334101591,0.107334101591,0.0129515940517,0.0349048707566,0.0449151486777
0.1,5,30,1,0.8,0.8,0.100420551006,0.100420551006,0.100420551006,0.0802143141798,0.0936247636836,0.0939342122493,0.100420551006,0.100420551006,0.100420551006,0.025015876953,0.0524886481884,0.0521988787125
0.1,5,30,3,0.1,0.1,0.0221632316952,0.0221632316952,0.0221632316952,0.0466812102421,0.0497029522362,0.050567753102,0.0221632316952,0.0221632316952,0.0221632316952,0.363255424193,0.175320789261,0.181492480794
0.1,5,30,3,0.1,0.3,0.0676044079561,0.0676044079561,0.0676044079561,0.0552180431743,0.129911890728,0.0787793095382,0.0676044079561,0.0676044079561,0.0676044079561,0.0936832517585,0.147991826198,0.0887892308667
0.1,5,30,3,0.1,0.5,0.0850514828596,0.0850514828596,0.0850514828596,0.0458264432229,0.173730335826,0.0742628413935,0.0850514828596,0.0850514828596,0.0850514828596,0.0334212057431,0.109683098469,0.0527671781882
0.1,5,30,3,0.1,0.8,0.0900970128192,0.0900970128192,0.0900970128192,0.0384038968681,0.208458964235,0.0650905293788,0.0900970128192,0.0900970128192,0.0900970128192,0.0194710836131,0.086676234279,0.0413172147112
0.1,5,30,3,0.3,0.1,0.0676186960271,0.0676186960271,0.0676186960271,0.0553970583805,0.0786172000101,0.131533230635,0.0676186960271,0.0676186960271,0.0676186960271,0.0905209423614,0.0882882138715,0.149931178579
0.1,5,30,3,0.3,0.3,0.0899208153188,0.0899208153188,0.0899208153188,0.0486943081479,0.112346524564,0.114432890966,0.0899208153188,0.0899208153188,0.0899208153188,0.0321330391339,0.0745655680789,0.0783027771976
0.1,5,30,3,0.3,0.5,0.0960042532961,0.0960042532961,0.0960042532961,0.0440370974791,0.13588592958,0.0900082418789,0.0960042532961,0.0960042532961,0.0960042532961,0.0234602244344,0.0740182622306,0.0565647246202
0.1,5,30,3,0.3,0.8,0.0932905684014,0.0932905684014,0.0932905684014,0.0412605605323,0.177802431038,0.073218465704,0.0932905684014,0.0932905684014,0.0932905684014,0.0206195858559,0.0799285467322,0.0474269997292
0.1,5,30,3,0.5,0.1,0.0854702485638,0.0854702485638,0.0854702485638,0.0462817921856,0.0768434360552,0.169945338124,0.0854702485638,0.0854702485638,0.0854702485638,0.0326499935234,0.0547029327215,0.106755016007
0.1,5,30,3,0.5,0.3,0.0962170059771,0.0962170059771,0.0962170059771,0.0437057729992,0.0924121543057,0.136641027102,0.0962170059771,0.0962170059771,0.0962170059771,0.0228632784413,0.0555745142545,0.0715012170345
0.1,5,30,3,0.5,0.5,0.0987408740401,0.0987408740401,0.0987408740401,0.0436344064484,0.11024668525,0.110099986938,0.0987408740401,0.0987408740401,0.0987408740401,0.0214587852062,0.0627739416032,0.0593409503135
0.1,5,30,3,0.5,0.8,0.0923777790139,0.0923777790139,0.0923777790139,0.0450183223531,0.150273034276,0.0848210752718,0.0923777790139,0.0923777790139,0.0923777790139,0.0249015524491,0.0849531424233,0.0557661991437
0.1,5,30,3,0.8,0.1,0.0893261304206,0.0893261304206,0.0893261304206,0.0385833896241,0.0680751615416,0.208701468231,0.0893261304206,0.0893261304206,0.0893261304206,0.0200734092338,0.0422866209931,0.0863231678526
0.1,5,30,3,0.8,0.3,0.0934268036766,0.0934268036766,0.0934268036766,0.040583932995,0.0744554599386,0.177547992689,0.0934268036766,0.0934268036766,0.0934268036766,0.0213456836625,0.0458065998063,0.0796995088489
0.1,5,30,3,0.8,0.5,0.0922994415904,0.0922994415904,0.0922994415904,0.0445068334585,0.086496835067,0.150300403551,0.0922994415904,0.0922994415904,0.0922994415904,0.0254216199798,0.0551029843426,0.0843746740591
0.1,5,30,3,0.8,0.8,0.0799671495047,0.0799671495047,0.0799671495047,0.0529816963848,0.104671701738,0.104640054255,0.0799671495047,0.0799671495047,0.0799671495047,0.063827391968,0.098595187732,0.0954810708937
0.1,5,30,5,0.1,0.1,0.0105609735655,0.0105609735655,0.0105609735655,0.0237666223398,0.0382248463535,0.0388373121282,0.0105609735655,0.0105609735655,0.0105609735655,0.495543440367,0.169210093137,0.171051844282
0.1,5,30,5,0.1,0.3,0.0522892707723,0.0522892707723,0.0522892707723,0.0316278429168,0.168888840229,0.0816174042069,0.0522892707723,0.0522892707723,0.0522892707723,0.118615129817,0.189543764747,0.0959713934491
0.1,5,30,5,0.1,0.5,0.0696039856605,0.0696039856605,0.0696039856605,0.0257682191622,0.24339289696,0.0809554605088,0.0696039856605,0.0696039856605,0.0696039856605,0.0428876489192,0.130216815732,0.0591550447551
0.1,5,30,5,0.1,0.8,0.072451123031,0.072451123031,0.072451123031,0.0200721082925,0.312498528056,0.0631393486331,0.072451123031,0.072451123031,0.072451123031,0.0235128383121,0.104154384414,0.0419160541058
0.1,5,30,5,0.3,0.1,0.0527168867676,0.0527168867676,0.0527168867676,0.031907578199,0.0841440428278,0.167574205851,0.0527168867676,0.0527168867676,0.0527168867676,0.122607388908,0.0968825237942,0.180582939815
0.1,5,30,5,0.3,0.3,0.0789577332749,0.0789577332749,0.0789577332749,0.0295336303239,0.137090217556,0.142918351868,0.0789577332749,0.0789577332749,0.0789577332749,0.0382738077699,0.0893239433482,0.0891136494844
0.1,5,30,5,0.3,0.5,0.0840456536217,0.0840456536217,0.0840456536217,0.0255907520868,0.185842521913,0.104392060817,0.0840456536217,0.0840456536217,0.0840456536217,0.0280997302989,0.0866150738035,0.0651859393509
0.1,5,30,5,0.3,0.8,0.078718835052,0.078718835052,0.078718835052,0.0221731200161,0.260529990521,0.0772428833896,0.078718835052,0.078718835052,0.078718835052,0.023815885982,0.0942426383271,0.0496824714526
0.1,5,30,5,0.5,0.1,0.0707333768943,0.0707333768943,0.0707333768943,0.0258599955378,0.0800006849552,0.239982140209,0.0707333768943,0.0707333768943,0.0707333768943,0.0444256209355,0.0588586971711,0.126472599826
0.1,5,30,5,0.5,0.3,0.083920103981,0.083920103981,0.083920103981,0.0263601704422,0.105045178723,0.187822013775,0.083920103981,0.083920103981,0.083920103981,0.0275988410244,0.0609058162202,0.088747355929
0.1,5,30,5,0.5,0.5,0.0881597546242,0.0881597546242,0.0881597546242,0.026120825719,0.140274383557,0.136752035355,0.0881597546242,0.0881597546242,0.0881597546242,0.0252789911496,0.0711727971822,0.0714424392921
0.1,5,30,5,0.5,0.8,0.0789036304439,0.0789036304439,0.0789036304439,0.025793636117,0.210415247038,0.0967682990896,0.0789036304439,0.0789036304439,0.0789036304439,0.0314249322932,0.101177745153,0.060998357645
0.1,5,30,5,0.8,0.1,0.073059493779,0.073059493779,0.073059493779,0.0201212977582,0.0672191924164,0.305823910518,0.073059493779,0.073059493779,0.073059493779,0.0237635135651,0.0419793737873,0.102735749281
0.1,5,30,5,0.8,0.3,0.0789061493245,0.0789061493245,0.0789061493245,0.0228012118128,0.0789272827015,0.253886271195,0.0789061493245,0.0789061493245,0.0789061493245,0.0246886201598,0.0508479090165,0.0954118091677
0.1,5,30,5,0.8,0.5,0.0793583209326,0.0793583209326,0.0793583209326,0.0258890802604,0.0948246040869,0.208490800484,0.0793583209326,0.0793583209326,0.0793583209326,0.0308229404177,0.0637046454014,0.100118003754
0.1,5,30,5,0.8,0.8,0.0648516487726,0.0648516487726,0.0648516487726,0.0319701008586,0.126163382757,0.126757594574,0.0648516487726,0.0648516487726,0.0648516487726,0.0876960656605,0.120938713132,0.117364250382
0.1,5,30,10,0.1,0.1,0.00502976228227,0.00502976228227,0.00502976228227,0.00742326095571,0.0324035678304,0.029715607227,0.00502976228227,0.00502976228227,0.00502976228227,0.618636030968,0.142372925744,0.139270033581
0.1,5,30,10,0.1,0.3,0.0363494587899,0.0363494587899,0.0363494587899,0.0109686697548,0.215567348976,0.0934013619999,0.0363494587899,0.0363494587899,0.0363494587899,0.153191614064,0.209889395827,0.0988848566378
0.1,5,30,10,0.1,0.5,0.0528447309368,0.0528447309368,0.0528447309368,0.00925712743465,0.321457025261,0.0910018565599,0.0528447309368,0.0528447309368,0.0528447309368,0.0486863341155,0.153328491033,0.0592007799747
0.1,5,30,10,0.1,0.8,0.0555249022718,0.0555249022718,0.0555249022718,0.00696597190506,0.411085891198,0.0700327090128,0.0555249022718,0.0555249022718,0.0555249022718,0.0246043791228,0.11417967068,0.0399819644501
0.1,5,30,10,0.3,0.1,0.0370012274109,0.0370012274109,0.0370012274109,0.0107999915461,0.0936658222294,0.204846964643,0.0370012274109,0.0370012274109,0.0370012274109,0.155545353092,0.104494502015,0.208640002009
0.1,5,30,10,0.3,0.3,0.0630310256264,0.0630310256264,0.0630310256264,0.01068740092,0.188688071064,0.181440876744,0.0630310256264,0.0630310256264,0.0630310256264,0.046444662483,0.0978612616523,0.0966915733786
0.1,5,30,10,0.3,0.5,0.0690743482818,0.0690743482818,0.0690743482818,0.00916778285005,0.25213968073,0.132150433634,0.0690743482818,0.0690743482818,0.0690743482818,0.030089030208,0.0948437477497,0.0671632351372
0.1,5,30,10,0.3,0.8,0.0619038163521,0.0619038163521,0.0619038163521,0.00799207308467,0.352263237574,0.0893410646233,0.0619038163521,0.0619038163521,0.0619038163521,0.0274237597738,0.103226966387,0.0483300004454
0.1,5,30,10,0.5,0.1,0.0536965064581,0.0536965064581,0.0536965064581,0.00940222874204,0.0932162577833,0.324485190438,0.0536965064581,0.0536965064581,0.0536965064581,0.0423221679133,0.0599128469746,0.1484822694
0.1,5,30,10,0.5,0.3,0.0681014736284,0.0681014736284,0.0681014736284,0.0089958087741,0.133340966419,0.254067106825,0.0681014736284,0.0681014736284,0.0681014736284,0.0297541322434,0.0669683250369,0.0982648189314
0.1,5,30,10,0.5,0.5,0.0742207051861,0.0742207051861,0.0742207051861,0.00924580911146,0.180881037454,0.181197091234,0.0742207051861,0.0742207051861,0.0742207051861,0.0273814714045,0.0808670179687,0.075103341711
0.1,5,30,10,0.5,0.8,0.0641190465362,0.0641190465362,0.0641190465362,0.00942286559535,0.279407284143,0.116165201333,0.0641190465362,0.0641190465362,0.0641190465362,0.035005098067,0.112745740415,0.0625395312299
0.1,5,30,10,0.8,0.1,0.0541474851466,0.0541474851466,0.0541474851466,0.00672303325228,0.0708535546682,0.412709230945,0.0541474851466,0.0541474851466,0.0541474851466,0.0247585026357,0.0402638360967,0.119806931522
0.1,5,30,10,0.8,0.3,0.0608240287593,0.0608240287593,0.0608240287593,0.0080174068662,0.0919097625603,0.350861637134,0.0608240287593,0.0608240287593,0.0608240287593,0.0274454391441,0.0481484548984,0.108673126841
0.1,5,30,10,0.8,0.5,0.0639098184681,0.0639098184681,0.0639098184681,0.00954115957226,0.113336451178,0.279484249353,0.0639098184681,0.0639098184681,0.0639098184681,0.0331775337771,0.0639990340515,0.11700266126
0.1,5,30,10,0.8,0.8,0.0488236634469,0.0488236634469,0.0488236634469,0.0110216148986,0.160919031272,0.159854615903,0.0488236634469,0.0488236634469,0.0488236634469,0.109903537804,0.133201841139,0.132157378302
0.1,5,30,15,0.1,0.1,0.00412373784907,0.00412373784907,0.00412373784907,0.0038643104519,0.032987374497,0.0330952203464,0.00412373784907,0.00412373784907,0.00412373784907,0.623206633901,0.139329596832,0.142774436876
0.1,5,30,15,0.1,0.3,0.0304461265007,0.0304461265007,0.0304461265007,0.00547132477027,0.224333545907,0.0964168158393,0.0304461265007,0.0304461265007,0.0304461265007,0.175633693261,0.214250005477,0.101217855741
0.1,5,30,15,0.1,0.5,0.0452525063775,0.0452525063775,0.0452525063775,0.00427214822911,0.362463498811,0.0949208887668,0.0452525063775,0.0452525063775,0.0452525063775,0.0468147217738,0.162442167384,0.0575715367705
0.1,5,30,15,0.1,0.8,0.0468388599264,0.0468388599264,0.0468388599264,0.0038491665366,0.450847072723,0.0726205777386,0.0468388599264,0.0468388599264,0.0468388599264,0.0292062443963,0.12303455916,0.0394092198872
0.1,5,30,15,0.3,0.1,0.0309549065275,0.0309549065275,0.0309549065275,0.0055562354013,0.100338727233,0.22412299631,0.0309549065275,0.0309549065275,0.0309549065275,0.161049580165,0.104902054266,0.21830096746
0.1,5,30,15,0.3,0.3,0.056255941646,0.056255941646,0.056255941646,0.0054466651049,0.201002068254,0.209992640308,0.056255941646,0.056255941646,0.056255941646,0.0478829851204,0.10119794696,0.096942044377
0.1,5,30,15,0.3,0.5,0.0629212048263,0.0629212048263,0.0629212048263,0.0049871137336,0.278145897359,0.146511386319,0.0629212048263,0.0629212048263,0.0629212048263,0.0317732008852,0.0949773659191,0.0660778068271
0.1,5,30,15,0.3,0.8,0.0545837463798,0.0545837463798,0.0545837463798,0.00422355012538,0.388192776607,0.0915161271844,0.0545837463798,0.0545837463798,0.0545837463798,0.0284252912025,0.111658224146,0.0484815524554
0.1,5,30,15,0.5,0.1,0.0455592491022,0.0455592491022,0.0455592491022,0.00471262081114,0.0950222218144,0.35759189389,0.0455592491022,0.0455592491022,0.0455592491022,0.052415959322,0.0575709180944,0.159330891454
0.1,5,30,15,0.5,0.3,0.0628465624265,0.0628465624265,0.0628465624265,0.00478729199217,0.148162939558,0.27840649798,0.0628465624265,0.0628465624265,0.0628465624265,0.0290710937666,0.0645631905609,0.0979296115824
0.1,5,30,15,0.5,0.5,0.0680623142636,0.0680623142636,0.0680623142636,0.00504359872037,0.201191185862,0.203938470656,0.0680623142636,0.0680623142636,0.0680623142636,0.028973538656,0.0766180378611,0.075861282663
0.1,5,30,15,0.5,0.8,0.0572638553726,0.0572638553726,0.0572638553726,0.00494496246443,0.310814105155,0.12753560719,0.0572638553726,0.0572638553726,0.0572638553726,0.0343784158142,0.113957246513,0.0647865306271
0.1,5,30,15,0.8,0.1,0.0476530061732,0.0476530061732,0.0476530061732,0.00346121928115,0.0715568000461,0.447331175651,0.0476530061732,0.0476530061732,0.0476530061732,0.0260496448534,0.0381499776056,0.127533145523
0.1,5,30,15,0.8,0.3,0.053479503621,0.053479503621,0.053479503621,0.0039603866764,0.0946930430547,0.395873304453,0.053479503621,0.053479503621,0.053479503621,0.0280827768927,0.0459085276165,0.110604939581
0.1,5,30,15,0.8,0.5,0.0570731839167,0.0570731839167,0.0570731839167,0.00555719215986,0.127934877864,0.308531839372,0.0570731839167,0.0570731839167,0.0570731839167,0.0366659441851,0.0676234567243,0.111247586194
0.1,5,30,15,0.8,0.8,0.043246735997,0.043246735997,0.043246735997,0.00625933956626,0.174185021849,0.174198775708,0.043246735997,0.043246735997,0.043246735997,0.114413308673,0.134437733934,0.137025404288
0.1,5,50,1,0.1,0.1,0.0770371008487,0.0770371008487,0.0770371008487,0.0875526074468,0.0831210241393,0.0836275268589,0.0770371008487,0.0770371008487,0.0770371008487,0.0936277690884,0.0947417199007,0.0951067474734
0.1,5,50,1,0.1,0.3,0.0976542143733,0.0976542143733,0.0976542143733,0.0813380604003,0.0990017039744,0.0877148635831,0.0976542143733,0.0976542143733,0.0976542143733,0.0316915441555,0.0639640783171,0.0503644633299
0.1,5,50,1,0.1,0.5,0.104103804576,0.104103804576,0.104103804576,0.0762569112636,0.10812202999,0.083539564807,0.104103804576,0.104103804576,0.104103804576,0.0166579136355,0.0543135283044,0.0364872245451
0.1,5,50,1,0.1,0.8,0.107689814437,0.107689814437,0.107689814437,0.0705241158187,0.116669146117,0.0774366149401,0.107689814437,0.107689814437,0.107689814437,0.0113791027925,0.0491926576007,0.0286594761102
0.1,5,50,1,0.3,0.1,0.0972627750924,0.0972627750924,0.0972627750924,0.0819983017542,0.08783350295,0.0992602467174,0.0972627750924,0.0972627750924,0.0972627750924,0.0316487336888,0.0513003110058,0.0643822533294
0.1,5,50,1,0.3,0.3,0.105641444628,0.105641444628,0.105641444628,0.0758416033692,0.095023038895,0.0938263741835,0.105641444628,0.105641444628,0.105641444628,0.015786824369,0.0430690269783,0.0426044644381
0.1,5,50,1,0.3,0.5,0.108791360663,0.108791360663,0.108791360663,0.0722697310814,0.100360593735,0.0878259889473,0.108791360663,0.108791360663,0.108791360663,0.0114407486897,0.0411903398605,0.0341644337098
0.1,5,50,1,0.3,0.8,0.108443544616,0.108443544616,0.108443544616,0.0712633026509,0.109655413413,0.081065554096,0.108443544616,0.108443544616,0.108443544616,0.0114532762459,0.0452916336995,0.0306095522007
0.1,5,50,1,0.5,0.1,0.104530120329,0.104530120329,0.104530120329,0.0757298536676,0.0836115931059,0.107297472504,0.104530120329,0.104530120329,0.104530120329,0.0166038560156,0.0362184968415,0.05335800589
0.1,5,50,1,0.5,0.3,0.108638798465,0.108638798465,0.108638798465,0.072252584788,0.0877114400061,0.100607685643,0.108638798465,0.108638798465,0.108638798465,0.0120713614386,0.0343859552959,0.0411381820358
0.1,5,50,1,0.5,0.5,0.109710208631,0.109710208631,0.109710208631,0.0713557548502,0.092886998882,0.0936889295041,0.109710208631,0.109710208631,0.109710208631,0.0112914859784,0.0362160435996,0.0362995353972
0.1,5,50,1,0.5,0.8,0.107094312839,0.107094312839,0.107094312839,0.0738313477388,0.103509326516,0.086093356011,0.107094312839,0.107094312839,0.107094312839,0.0135811646393,0.0453013137315,0.0351176143315
0.1,5,50,1,0.8,0.1,0.107780992419,0.107780992419,0.107780992419,0.0703532414867,0.0773859441206,0.11597199188,0.107780992419,0.107780992419,0.107780992419,0.0117363751335,0.0286038881638,0.0492626046983
