alpha,k,sample_amount,learning_parameter,epsilon,delta,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
1,3,50,3,0.5,0.3,0.0995940437588,0.0995940437588,0.0995940437588,0.0543493984386,0.0954024167194,0.126849162899,0.0995940437588,0.0995940437588,0.0995940437588,0.0419563455741,0.0419392069082,0.0419392069082
1,3,50,3,0.5,0.5,0.101501950292,0.101501950292,0.101501950292,0.0537435053672,0.107869570662,0.108512237853,0.101501950292,0.101501950292,0.101501950292,0.0402986357963,0.0402821742851,0.0402821742851
1,3,50,3,0.5,0.8,0.097763660704,0.097763660704,0.097763660704,0.0546833842642,0.132151441226,0.0918487229009,0.097763660704,0.097763660704,0.097763660704,0.0449237296664,0.0449053788595,0.0449053788595
1,3,50,3,0.8,0.1,0.0973225691292,0.0973225691292,0.0973225691292,0.0514891842942,0.0780757395454,0.162509329904,0.0973225691292,0.0973225691292,0.0973225691292,0.0413413687972,0.0413244813419,0.0413244813419
1,3,50,3,0.8,0.3,0.0991617444394,0.0991617444394,0.0991617444394,0.0525096245011,0.0840340904676,0.150445284311,0.0991617444394,0.0991617444394,0.0991617444394,0.0393575627573,0.0393414856632,0.0393414856632
1,3,50,3,0.8,0.5,0.0973327495752,0.0973327495752,0.0973327495752,0.0545637053979,0.0912587618113,0.132426317574,0.0973327495752,0.0973327495752,0.0973327495752,0.0459307473627,0.045911985201,0.045911985201
1,3,50,3,0.8,0.8,0.0860128175568,0.0860128175568,0.0860128175568,0.0564070524128,0.103252938673,0.10328608758,0.0860128175568,0.0860128175568,0.0860128175568,0.0736790700118,0.0736489729909,0.0736489729909
1,3,50,5,0.1,0.1,0.0221462899131,0.0221462899131,0.0221462899131,0.0247091586546,0.0575757742405,0.0577730196902,0.0221462899131,0.0221462899131,0.0221462899131,0.242464803198,0.242299752369,0.242299752369
1,3,50,5,0.1,0.3,0.0658698351307,0.0658698351307,0.0658698351307,0.0463050372624,0.161878232935,0.10563869536,0.0658698351307,0.0658698351307,0.0658698351307,0.0970303749474,0.0969643243553,0.0969643243553
1,3,50,5,0.1,0.5,0.0794919565349,0.0794919565349,0.0794919565349,0.0451650729592,0.20651189399,0.101638013746,0.0794919565349,0.0794919565349,0.0794919565349,0.0566034474601,0.0565649163175,0.0565649163175
1,3,50,5,0.1,0.8,0.0840029338326,0.0840029338326,0.0840029338326,0.0400371309422,0.242003189473,0.0915023795414,0.0840029338326,0.0840029338326,0.0840029338326,0.0408317623685,0.0408039673396,0.0408039673396
1,3,50,5,0.3,0.1,0.0653745507031,0.0653745507031,0.0653745507031,0.0461000280135,0.105711119365,0.162303864054,0.0653745507031,0.0653745507031,0.0653745507031,0.0979236672329,0.0978570085582,0.0978570085582
1,3,50,5,0.3,0.3,0.0836192638279,0.0836192638279,0.0836192638279,0.0480876149676,0.145227886439,0.145199244065,0.0836192638279,0.0836192638279,0.0836192638279,0.0532807367233,0.0532444674189,0.0532444674189
1,3,50,5,0.3,0.5,0.0882352439597,0.0882352439597,0.0882352439597,0.044966198084,0.175227996236,0.119616210955,0.0882352439597,0.0882352439597,0.0882352439597,0.04361250228,0.0435828143437,0.0435828143437
1,3,50,5,0.3,0.8,0.0858182042601,0.0858182042601,0.0858182042601,0.0419765027206,0.216465867898,0.0996493770993,0.0858182042601,0.0858182042601,0.0858182042601,0.0423522289355,0.0423233988934,0.0423233988934
1,3,50,5,0.5,0.1,0.0792130684598,0.0792130684598,0.0792130684598,0.0451642540109,0.100550295089,0.208789678766,0.0792130684598,0.0792130684598,0.0792130684598,0.0567648811476,0.0567262401137,0.0567262401137
1,3,50,5,0.5,0.3,0.0884114211714,0.0884114211714,0.0884114211714,0.0447699698115,0.119900071505,0.173570063497,0.0884114211714,0.0884114211714,0.0884114211714,0.0437836590169,0.0437538545706,0.0437538545706
1,3,50,5,0.5,0.5,0.0905870130053,0.0905870130053,0.0905870130053,0.0450201405294,0.142202114182,0.143304271971,0.0905870130053,0.0905870130053,0.0905870130053,0.042002859908,0.0419742676886,0.0419742676886
1,3,50,5,0.5,0.8,0.0851802058743,0.0851802058743,0.0851802058743,0.0449924917732,0.186958303012,0.11239571087,0.0851802058743,0.0851802058743,0.0851802058743,0.0482126325938,0.0481798132532,0.0481798132532
1,3,50,5,0.8,0.1,0.083099824213,0.083099824213,0.083099824213,0.0389067986724,0.0883024218052,0.243328289806,0.083099824213,0.083099824213,0.083099824213,0.0436409863635,0.0436112790375,0.0436112790375
1,3,50,5,0.8,0.3,0.0854371634658,0.0854371634658,0.0854371634658,0.0413327265815,0.0987385151898,0.219475544727,0.0854371634658,0.0854371634658,0.0854371634658,0.042629423392,0.0426004046578,0.0426004046578
1,3,50,5,0.8,0.5,0.0861789294859,0.0861789294859,0.0861789294859,0.0449784507682,0.114574983626,0.185074663897,0.0861789294859,0.0861789294859,0.0861789294859,0.0461203716612,0.0460889765661,0.0460889765661
1,3,50,5,0.8,0.8,0.074297481465,0.074297481465,0.074297481465,0.0468376868798,0.138016939483,0.138109245317,0.074297481465,0.074297481465,0.074297481465,0.0771187440642,0.0770662477329,0.0770662477329
1,3,50,10,0.1,0.1,0.0130407369795,0.0130407369795,0.0130407369795,0.0180828632063,0.0806835309568,0.0789391550164,0.0130407369795,0.0130407369795,0.0130407369795,0.248241910862,0.247904059041,0.247904059041
1,3,50,10,0.1,0.3,0.0451640143718,0.0451640143718,0.0451640143718,0.0364201427142,0.24123750763,0.145889072193,0.0451640143718,0.0451640143718,0.0451640143718,0.101915533621,0.101776828805,0.101776828805
1,3,50,10,0.1,0.5,0.0579057471176,0.0579057471176,0.0579057471176,0.0338287842929,0.31525641613,0.128554719843,0.0579057471176,0.0579057471176,0.0579057471176,0.0583614848143,0.0582820561075,0.0582820561075
1,3,50,10,0.1,0.8,0.0608757500442,0.0608757500442,0.0608757500442,0.0289178233188,0.377462615825,0.104827882717,0.0608757500442,0.0608757500442,0.0608757500442,0.0412164557554,0.0411603610589,0.0411603610589
1,3,50,10,0.3,0.1,0.0455517188748,0.0455517188748,0.0455517188748,0.0368143592325,0.144925076431,0.236673364601,0.0455517188748,0.0455517188748,0.0455517188748,0.102852281969,0.102712302259,0.102712302259
1,3,50,10,0.3,0.3,0.0631438765829,0.0631438765829,0.0631438765829,0.0385359498554,0.209338565133,0.206814144801,0.0631438765829,0.0631438765829,0.0631438765829,0.0555330797774,0.0554575004681,0.0554575004681
1,3,50,10,0.3,0.5,0.068490770644,0.068490770644,0.068490770644,0.0360055505282,0.257208044,0.165202028822,0.068490770644,0.068490770644,0.068490770644,0.0435861307772,0.0435268110047,0.0435268110047
1,3,50,10,0.3,0.8,0.0642298923947,0.0642298923947,0.0642298923947,0.031431212138,0.337523252823,0.122954361841,0.0642298923947,0.0642298923947,0.0642298923947,0.0409410862263,0.0408853663017,0.0408853663017
1,3,50,10,0.5,0.1,0.0582523344155,0.0582523344155,0.0582523344155,0.0340544042592,0.13253276876,0.314365797678,0.0582523344155,0.0582523344155,0.0582523344155,0.0565623276652,0.056485347572,0.056485347572
1,3,50,10,0.5,0.3,0.067960496369,0.067960496369,0.067960496369,0.0359209893554,0.164392856158,0.262527254554,0.067960496369,0.067960496369,0.067960496369,0.0431711438959,0.0431123889115,0.0431123889115
1,3,50,10,0.5,0.5,0.0716529121898,0.0716529121898,0.0716529121898,0.0362392322624,0.207575730441,0.203436402513,0.0716529121898,0.0716529121898,0.0716529121898,0.0409809032918,0.040925129177,0.040925129177
1,3,50,10,0.5,0.8,0.0648350283351,0.0648350283351,0.0648350283351,0.0346705473066,0.280305076771,0.151059931135,0.0648350283351,0.0648350283351,0.0648350283351,0.0483619713171,0.0482961517298,0.0482961517298
1,3,50,10,0.8,0.1,0.0599886223681,0.0599886223681,0.0599886223681,0.0279341442735,0.105526000166,0.380990612919,0.0599886223681,0.0599886223681,0.0599886223681,0.041910529021,0.041853489706,0.041853489706
1,3,50,10,0.8,0.3,0.0633416109713,0.0633416109713,0.0633416109713,0.0302067738485,0.12454429721,0.335136578295,0.0633416109713,0.0633416109713,0.0633416109713,0.0433936001011,0.0433345423586,0.0433345423586
1,3,50,10,0.8,0.5,0.0643655260482,0.0643655260482,0.0643655260482,0.0346642411962,0.152688467081,0.281215119879,0.0643655260482,0.0643655260482,0.0643655260482,0.0484569711048,0.048391022225,0.048391022225
1,3,50,10,0.8,0.8,0.0543790459271,0.0543790459271,0.0543790459271,0.0375880084942,0.200107340926,0.193185726021,0.0543790459271,0.0543790459271,0.0543790459271,0.0810217288683,0.080911460064,0.080911460064
1,3,50,15,0.1,0.1,0.0104391929385,0.0104391929385,0.0104391929385,0.0183382802019,0.0916508220377,0.0960661994515,0.0104391929385,0.0104391929385,0.0104391929385,0.244101951259,0.24360379471,0.24360379471
1,3,50,15,0.1,0.3,0.0385391512679,0.0385391512679,0.0385391512679,0.0344847088453,0.26883435161,0.155491606929,0.0385391512679,0.0385391512679,0.0385391512679,0.103458899053,0.103247762977,0.103247762977
1,3,50,15,0.1,0.5,0.0505496156669,0.0505496156669,0.0505496156669,0.0320546487528,0.352808097293,0.136937244392,0.0505496156669,0.0505496156669,0.0505496156669,0.0583801989899,0.0582610582853,0.0582610582853
1,3,50,15,0.1,0.8,0.0518586784979,0.0518586784979,0.0518586784979,0.0260803180589,0.428770251823,0.108887980374,0.0518586784979,0.0518586784979,0.0518586784979,0.0417599412787,0.041674718739,0.041674718739
1,3,50,15,0.3,0.1,0.0381787973637,0.0381787973637,0.0381787973637,0.0336940074939,0.158246002457,0.260084369567,0.0381787973637,0.0381787973637,0.0381787973637,0.106445766495,0.106228534903,0.106228534903
1,3,50,15,0.3,0.3,0.0556573971904,0.0556573971904,0.0556573971904,0.036776555442,0.233245330973,0.226174195693,0.0556573971904,0.0556573971904,0.0556573971904,0.056696982011,0.0565812763693,0.0565812763693
1,3,50,15,0.3,0.5,0.0611619953076,0.0611619953076,0.0611619953076,0.0338941352884,0.289320607244,0.177121102862,0.0611619953076,0.0611619953076,0.0611619953076,0.0442909861377,0.0442005983113,0.0442005983113
1,3,50,15,0.3,0.8,0.0571652942477,0.0571652942477,0.0571652942477,0.0293107335625,0.369272859412,0.130627943853,0.0571652942477,0.0571652942477,0.0571652942477,0.0426569346284,0.0425698815293,0.0425698815293
1,3,50,15,0.5,0.1,0.0500515900505,0.0500515900505,0.0500515900505,0.0311984061287,0.136522252117,0.357639408346,0.0500515900505,0.0500515900505,0.0500515900505,0.0581892984482,0.0580705473282,0.0580705473282
1,3,50,15,0.5,0.3,0.0607542895825,0.0607542895825,0.0607542895825,0.0330032805831,0.173634661305,0.291861138695,0.0607542895825,0.0607542895825,0.0607542895825,0.0457205975326,0.0456272921945,0.0456272921945
1,3,50,15,0.5,0.5,0.0655023141125,0.0655023141125,0.0655023141125,0.0348658676505,0.22543587758,0.221438304093,0.0655023141125,0.0655023141125,0.0655023141125,0.0418055657664,0.0417202501175,0.0417202501175
1,3,50,15,0.5,0.8,0.0570673230327,0.0570673230327,0.0570673230327,0.0332865344573,0.318125719631,0.160674030305,0.0570673230327,0.0570673230327,0.0570673230327,0.0485693384503,0.04847021948,0.04847021948
1,3,50,15,0.8,0.1,0.0532370834924,0.0532370834924,0.0532370834924,0.0260937489934,0.10361634553,0.424398354916,0.0532370834924,0.0532370834924,0.0532370834924,0.0422137823528,0.0421276336267,0.0421276336267
1,3,50,15,0.8,0.3,0.0558735655932,0.0558735655932,0.0558735655932,0.0291651189525,0.130279067325,0.374260956969,0.0558735655932,0.0558735655932,0.0558735655932,0.0437440021026,0.0436547305461,0.0436547305461
1,3,50,15,0.8,0.5,0.0575332034756,0.0575332034756,0.0575332034756,0.0325423206435,0.160939829049,0.315004613741,0.0575332034756,0.0575332034756,0.0575332034756,0.0488377831073,0.0487381163026,0.0487381163026
1,3,50,15,0.8,0.8,0.0463020646004,0.0463020646004,0.0463020646004,0.0361857152628,0.220295402454,0.219372910591,0.0463020646004,0.0463020646004,0.0463020646004,0.0822230604035,0.082055261843,0.082055261843
1,3,50,20,0.1,0.1,0.0088616889586,0.0088616889586,0.0088616889586,0.0183876639135,0.0931501022501,0.0917569600317,0.0088616889586,0.0088616889586,0.0088616889586,0.248295306067,0.247619916993,0.247619916993
1,3,50,20,0.1,0.3,0.0358587429675,0.0358587429675,0.0358587429675,0.0364854764424,0.273911541931,0.162947470442,0.0358587429675,0.0358587429675,0.0358587429675,0.104022986693,0.103740033343,0.103740033343
1,3,50,20,0.1,0.5,0.0488488017521,0.0488488017521,0.0488488017521,0.0334675525244,0.35432699177,0.141092248699,0.0488488017521,0.0488488017521,0.0488488017521,0.0594479352117,0.0592862306407,0.0592862306407
1,3,50,20,0.1,0.8,0.0497702776149,0.0497702776149,0.0497702776149,0.027067692616,0.439761623835,0.106479020419,0.0497702776149,0.0497702776149,0.0497702776149,0.0427675539456,0.0426512217477,0.0426512217477
1,3,50,20,0.3,0.1,0.0360570485864,0.0360570485864,0.0360570485864,0.0358193178302,0.162052987525,0.277786067493,0.0360570485864,0.0360570485864,0.0360570485864,0.102852959047,0.102573188293,0.102573188293
1,3,50,20,0.3,0.3,0.053100919332,0.053100919332,0.053100919332,0.0390584175694,0.236998293804,0.237697890193,0.053100919332,0.053100919332,0.053100919332,0.055981477778,0.055829202332,0.055829202332
1,3,50,20,0.3,0.5,0.0583775048892,0.0583775048892,0.0583775048892,0.0349141868686,0.293770556011,0.18296511304,0.0583775048892,0.0583775048892,0.0583775048892,0.0461119911917,0.0459865617764,0.0459865617764
1,3,50,20,0.3,0.8,0.0553005233091,0.0553005233091,0.0553005233091,0.030246882562,0.379081867897,0.130035647467,0.0553005233091,0.0553005233091,0.0553005233091,0.0430221705942,0.0429051458125,0.0429051458125
1,3,50,20,0.5,0.1,0.0490871039544,0.0490871039544,0.0490871039544,0.0339556893015,0.141052136991,0.358303688669,0.0490871039544,0.0490871039544,0.0490871039544,0.0574928781789,0.0573364915665,0.0573364915665
1,3,50,20,0.5,0.3,0.0588146408358,0.0588146408358,0.0588146408358,0.0362221418097,0.179599626461,0.298697956475,0.0588146408358,0.0588146408358,0.0588146408358,0.0442777701753,0.0441573300321,0.0441573300321
1,3,50,20,0.5,0.5,0.0624563879493,0.0624563879493,0.0624563879493,0.0361348451782,0.231997155377,0.232301758884,0.0624563879493,0.0624563879493,0.0624563879493,0.0416848957917,0.0415715085366,0.0415715085366
1,3,50,20,0.5,0.8,0.0553842665408,0.0553842665408,0.0553842665408,0.0352771399511,0.320708894782,0.168799984168,0.0553842665408,0.0553842665408,0.0553842665408,0.0477226677001,0.0475928570771,0.0475928570771
1,3,50,20,0.8,0.1,0.0493423823766,0.0493423823766,0.0493423823766,0.0269844304361,0.104333723245,0.445591311706,0.0493423823766,0.0493423823766,0.0493423823766,0.042422342242,0.0423069490559,0.0423069490559
1,3,50,20,0.8,0.3,0.0548303763289,0.0548303763289,0.0548303763289,0.0298633872322,0.129429741745,0.38454167083,0.0548303763289,0.0548303763289,0.0548303763289,0.0424713317015,0.0423558052589,0.0423558052589
1,3,50,20,0.8,0.5,0.0554246834236,0.0554246834236,0.0554246834236,0.0355679943151,0.166207441485,0.319291296447,0.0554246834236,0.0554246834236,0.0554246834236,0.0488837015745,0.0487507328185,0.0487507328185
1,3,50,20,0.8,0.8,0.0440448337342,0.0440448337342,0.0440448337342,0.0390003840583,0.222681332488,0.230172310058,0.0440448337342,0.0440448337342,0.0440448337342,0.081440007194,0.0812184818983,0.0812184818983
1,5,5,1,0.1,0.1,0.0913611837678,0.0913611837678,0.0913611837678,0.0920433381089,0.0938112714331,0.0951178425508,0.0913611837678,0.0913611837678,0.0913611837678,0.0569450567948,0.0569576942528,0.0569576942528
1,5,5,1,0.1,0.3,0.109243044977,0.109243044977,0.109243044977,0.0898399140579,0.107639773831,0.0997725865776,0.109243044977,0.109243044977,0.109243044977,0.0157494005178,0.0157700275774,0.0157700275774
1,5,5,1,0.1,0.5,0.112172371197,0.112172371197,0.112172371197,0.0852055685855,0.112763171628,0.0942716741696,0.112172371197,0.112172371197,0.112172371197,0.0115626966441,0.0115813308958,0.0115813308958
1,5,5,1,0.1,0.8,0.114015919112,0.114015919112,0.114015919112,0.0796662828269,0.118504213211,0.0876565087664,0.114015919112,0.114015919112,0.114015919112,0.0100152629705,0.0100311087757,0.0100311087757
1,5,5,1,0.3,0.1,0.108250514557,0.108250514557,0.108250514557,0.0898551510462,0.0986871162339,0.106688966113,0.108250514557,0.108250514557,0.108250514557,0.0184086489115,0.0184285151756,0.0184285151756
1,5,5,1,0.3,0.3,0.113039854113,0.113039854113,0.113039854113,0.0845944352557,0.103047356757,0.101827980354,0.113039854113,0.113039854113,0.113039854113,0.01075156539,0.0107697687829,0.0107697687829
1,5,5,1,0.3,0.5,0.115861993533,0.115861993533,0.115861993533,0.0805178179424,0.105520841588,0.0979634370855,0.115861993533,0.115861993533,0.115861993533,0.00693079910996,0.00694757153794,0.00694757153794
1,5,5,1,0.3,0.8,0.114265184019,0.114265184019,0.114265184019,0.0813093417132,0.114894235138,0.0912888635809,0.114265184019,0.114265184019,0.114265184019,0.0089607979325,0.00897782875922,0.00897782875922
1,5,5,1,0.5,0.1,0.112186119028,0.112186119028,0.112186119028,0.0856485126716,0.0949101279626,0.112181540932,0.112186119028,0.112186119028,0.112186119028,0.0113688968785,0.0113871036943,0.0113871036943
1,5,5,1,0.5,0.3,0.114169203052,0.114169203052,0.114169203052,0.0833654827348,0.100705000494,0.104855247376,0.114169203052,0.114169203052,0.114169203052,0.00867440526841,0.00869232290843,0.00869232290843
1,5,5,1,0.5,0.5,0.114845142743,0.114845142743,0.114845142743,0.0813341186044,0.103168112426,0.099099857745,0.114845142743,0.114845142743,0.114845142743,0.00909754453464,0.00911475511703,0.00911475511703
1,5,5,1,0.5,0.8,0.113655496559,0.113655496559,0.113655496559,0.0846716178407,0.111567009989,0.0959628519543,0.113655496559,0.113655496559,0.113655496559,0.00860918262475,0.00862817911928,0.00862817911928
1,5,5,1,0.8,0.1,0.114142276266,0.114142276266,0.114142276266,0.081175695699,0.088450186921,0.118981523852,0.114142276266,0.114142276266,0.114142276266,0.00883481303186,0.00885206144988,0.00885206144988
1,5,5,1,0.8,0.3,0.114164561201,0.114164561201,0.114164561201,0.082623117002,0.0930945070871,0.113266050175,0.114164561201,0.114164561201,0.114164561201,0.00866450599905,0.00868222626504,0.00868222626504
1,5,5,1,0.8,0.5,0.114296473006,0.114296473006,0.114296473006,0.0819491819317,0.0963782217266,0.107656715182,0.114296473006,0.114296473006,0.114296473006,0.0094007364595,0.00941815333106,0.00941815333106
1,5,5,1,0.8,0.8,0.110619610359,0.110619610359,0.110619610359,0.0882533489047,0.103819140138,0.103234780614,0.110619610359,0.110619610359,0.110619610359,0.0136449945645,0.0136650368112,0.0136650368112
1,5,5,3,0.1,0.1,0.0497872361988,0.0497872361988,0.0497872361988,0.105102795359,0.100766752167,0.107891099096,0.0497872361988,0.0497872361988,0.0497872361988,0.129230625364,0.129142655411,0.129142655411
1,5,5,3,0.1,0.3,0.0869308123707,0.0869308123707,0.0869308123707,0.110409733116,0.156803468762,0.136002011458,0.0869308123707,0.0869308123707,0.0869308123707,0.0250780182196,0.0250609471097,0.0250609471097
1,5,5,3,0.1,0.5,0.0961351722292,0.0961351722292,0.0961351722292,0.0903848981033,0.181835969149,0.1157596995,0.0961351722292,0.0961351722292,0.0961351722292,0.0117414617198,0.0117334690767,0.0117334690767
1,5,5,3,0.1,0.8,0.0967359527085,0.0967359527085,0.0967359527085,0.0779787479745,0.21790226461,0.0933089290371,0.0967359527085,0.0967359527085,0.0967359527085,0.0101360472465,0.0101291474402,0.0101291474402
1,5,5,3,0.3,0.1,0.0885762041697,0.0885762041697,0.0885762041697,0.105941765308,0.127555213342,0.163860579108,0.0885762041697,0.0885762041697,0.0885762041697,0.0237391788978,0.0237230191627,0.0237230191627
1,5,5,3,0.3,0.3,0.0959849765836,0.0959849765836,0.0959849765836,0.0980560378113,0.143527666095,0.140797721967,0.0959849765836,0.0959849765836,0.0959849765836,0.0139092170601,0.0138997487824,0.0138997487824
1,5,5,3,0.3,0.5,0.100253976093,0.100253976093,0.100253976093,0.088976299005,0.159262895795,0.118181615603,0.100253976093,0.100253976093,0.100253976093,0.0106899622578,0.0106826853922,0.0106826853922
1,5,5,3,0.3,0.8,0.100722360709,0.100722360709,0.100722360709,0.0803744256485,0.181295082272,0.104425850232,0.100722360709,0.100722360709,0.100722360709,0.00986130105172,0.00985458827142,0.00985458827142
1,5,5,3,0.5,0.1,0.0943606372698,0.0943606372698,0.0943606372698,0.0917445716254,0.110846770135,0.188404664762,0.0943606372698,0.0943606372698,0.0943606372698,0.01428654004,0.0142768149097,0.0142768149097
1,5,5,3,0.5,0.3,0.100895540598,0.100895540598,0.100895540598,0.0838638753309,0.118797222475,0.161961386493,0.100895540598,0.100895540598,0.100895540598,0.0100059648753,0.00999915361993,0.00999915361993
1,5,5,3,0.5,0.5,0.102912912589,0.102912912589,0.102912912589,0.0828268656902,0.131787148984,0.137470845461,0.102912912589,0.102912912589,0.102912912589,0.0101504945363,0.0101435848961,0.0101435848961
1,5,5,3,0.5,0.8,0.100314141615,0.100314141615,0.100314141615,0.0857413115799,0.170126299374,0.110054831051,0.100314141615,0.100314141615,0.100314141615,0.0107357748034,0.0107284667516,0.0107284667516
1,5,5,3,0.8,0.1,0.0971657619593,0.0971657619593,0.0971657619593,0.07642121318,0.0971332033101,0.210022716605,0.0971657619593,0.0971657619593,0.0971657619593,0.0111478240792,0.0111402355352,0.0111402355352
1,5,5,3,0.8,0.3,0.0983824267428,0.0983824267428,0.0983824267428,0.083327060248,0.10411065248,0.192337107016,0.0983824267428,0.0983824267428,0.0983824267428,0.00998140295651,0.00997460842093,0.00997460842093
1,5,5,3,0.8,0.5,0.0976273102786,0.0976273102786,0.0976273102786,0.0878233591588,0.116920209327,0.170038213918,0.0976273102786,0.0976273102786,0.0976273102786,0.013157422987,0.0131484664693,0.0131484664693
1,5,5,3,0.8,0.8,0.0922565278238,0.0922565278238,0.0922565278238,0.104508220193,0.140969292074,0.14075783151,0.0922565278238,0.0922565278238,0.0922565278238,0.0200842776058,0.0200706058375,0.0200706058375
1,5,5,5,0.1,0.1,0.0416383667553,0.0416383667553,0.0416383667553,0.127241058533,0.145078571522,0.135463262062,0.0416383667553,0.0416383667553,0.0416383667553,0.114215337017,0.114085785167,0.114085785167
1,5,5,5,0.1,0.3,0.0698089840205,0.0698089840205,0.0698089840205,0.121187462995,0.219132957714,0.149450670895,0.0698089840205,0.0698089840205,0.0698089840205,0.0304813843164,0.030446809978,0.030446809978
1,5,5,5,0.1,0.5,0.0759203640523,0.0759203640523,0.0759203640523,0.102903662818,0.272912580594,0.126747289484,0.0759203640523,0.0759203640523,0.0759203640523,0.0139820005729,0.0139661411088,0.0139661411088
1,5,5,5,0.1,0.8,0.0786609934645,0.0786609934645,0.0786609934645,0.0742580793295,0.326440050824,0.09509707602,0.0786609934645,0.0786609934645,0.0786609934645,0.0107544100008,0.0107422115191,0.0107422115191
1,5,5,5,0.3,0.1,0.0712466812149,0.0712466812149,0.0712466812149,0.120938087523,0.13989801437,0.237562488364,0.0712466812149,0.0712466812149,0.0712466812149,0.0247258047618,0.0246977588458,0.0246977588458
1,5,5,5,0.3,0.3,0.081174832322,0.081174832322,0.081174832322,0.0961738176799,0.193524787588,0.182834243724,0.081174832322,0.081174832322,0.081174832322,0.0134829146,0.0134676212377,0.0134676212377
1,5,5,5,0.3,0.5,0.0867709233051,0.0867709233051,0.0867709233051,0.0826848900202,0.225640749323,0.14085165869,0.0867709233051,0.0867709233051,0.0867709233051,0.0100733380169,0.0100619120596,0.0100619120596
1,5,5,5,0.3,0.8,0.0825339237559,0.0825339237559,0.0825339237559,0.0824575094565,0.27450150554,0.116318538035,0.0825339237559,0.0825339237559,0.0825339237559,0.0105142521952,0.0105023261189,0.0105023261189
1,5,5,5,0.5,0.1,0.0782187946205,0.0782187946205,0.0782187946205,0.0982584315698,0.121199960338,0.269296302855,0.0782187946205,0.0782187946205,0.0782187946205,0.0139880900854,0.0139722237141,0.0139722237141
1,5,5,5,0.5,0.3,0.0861480683138,0.0861480683138,0.0861480683138,0.0882797839052,0.147668912881,0.220035880651,0.0861480683138,0.0861480683138,0.0861480683138,0.0090491804125,0.00903891613373,0.00903891613373
1,5,5,5,0.5,0.5,0.0899380925624,0.0899380925624,0.0899380925624,0.0859743215812,0.168114312023,0.17187824721,0.0899380925624,0.0899380925624,0.0899380925624,0.011476866569,0.0114638486212,0.0114638486212
1,5,5,5,0.5,0.8,0.0830412544913,0.0830412544913,0.0830412544913,0.0915574784881,0.234117406124,0.139132300831,0.0830412544913,0.0830412544913,0.0830412544913,0.0123244154048,0.0123104361017,0.0123104361017
1,5,5,5,0.8,0.1,0.0759708007962,0.0759708007962,0.0759708007962,0.0767630424556,0.091808032973,0.344148165994,0.0759708007962,0.0759708007962,0.0759708007962,0.0104932527716,0.0104813505145,0.0104813505145
1,5,5,5,0.8,0.3,0.0812340817482,0.0812340817482,0.0812340817482,0.0908844076996,0.125243295373,0.265765551847,0.0812340817482,0.0812340817482,0.0812340817482,0.0102418295794,0.0102302125059,0.0102302125059
1,5,5,5,0.8,0.5,0.0838269285127,0.0838269285127,0.0838269285127,0.0926690409888,0.128831345054,0.242242904682,0.0838269285127,0.0838269285127,0.0838269285127,0.0111067781763,0.0110941800113,0.0110941800113
1,5,5,5,0.8,0.8,0.0749080425466,0.0749080425466,0.0749080425466,0.114632482771,0.196240616799,0.184053567672,0.0749080425466,0.0749080425466,0.0749080425466,0.0185557240489,0.0185346767147,0.0185346767147
1,5,5,10,0.1,0.1,0.0266517611087,0.0266517611087,0.0266517611087,0.137926219131,0.156736252553,0.160784595197,0.0266517611087,0.0266517611087,0.0266517611087,0.12840821269,0.128117076889,0.128117076889
1,5,5,10,0.1,0.3,0.0566981606134,0.0566981606134,0.0566981606134,0.120827364324,0.268970666515,0.19506701541,0.0566981606134,0.0566981606134,0.0566981606134,0.025019814436,0.0249630878173,0.0249630878173
1,5,5,10,0.1,0.5,0.060019405517,0.060019405517,0.060019405517,0.0914127281355,0.364699714907,0.138561018055,0.060019405517,0.060019405517,0.060019405517,0.0150928482858,0.0150586287575,0.0150586287575
1,5,5,10,0.1,0.8,0.0551452369686,0.0551452369686,0.0551452369686,0.0614396249686,0.487111942191,0.098602088239,0.0551452369686,0.0551452369686,0.0551452369686,0.00733606280909,0.0073194299904,0.0073194299904
1,5,5,10,0.3,0.1,0.0540143540622,0.0540143540622,0.0540143540622,0.126702511138,0.171097055062,0.300710129155,0.0540143540622,0.0540143540622,0.0540143540622,0.0258404515723,0.0257818643496,0.0257818643496
1,5,5,10,0.3,0.3,0.0666468065714,0.0666468065714,0.0666468065714,0.0992647039271,0.242895981005,0.21730996827,0.0666468065714,0.0666468065714,0.0666468065714,0.0135700136929,0.0135392468383,0.0135392468383
1,5,5,10,0.3,0.5,0.0699505599918,0.0699505599918,0.0699505599918,0.082094357401,0.27950713428,0.187117662817,0.0699505599918,0.0699505599918,0.0699505599918,0.010541762516,0.0105178615177,0.0105178615177
1,5,5,10,0.3,0.8,0.064492099813,0.064492099813,0.064492099813,0.073078143942,0.372294470901,0.133661412795,0.064492099813,0.064492099813,0.064492099813,0.0113549543092,0.0113292095873,0.0113292095873
1,5,5,10,0.5,0.1,0.0595319537847,0.0595319537847,0.0595319537847,0.0908044777448,0.153725605546,0.359257150499,0.0595319537847,0.0595319537847,0.0595319537847,0.0130267045187,0.0129971694915,0.0129971694915
