t11_initial,alpha,k,sample_amount,learning_parameter,epsilon,delta,t11_final
0.0830278639681,3,1,20,10,0.3,0.1,0.221551509752
0.0840713285414,3,1,20,10,0.3,0.3,0.168216709546
0.0825528555073,3,1,20,10,0.3,0.5,0.138176619912
0.0825663960174,3,1,20,10,0.3,0.8,0.121538307404
0.0846294842064,3,1,20,10,0.5,0.1,0.194722165875
0.0835312498459,3,1,20,10,0.5,0.3,0.160189744752
0.0843085729237,3,1,20,10,0.5,0.5,0.144922215738
0.0838699131758,3,1,20,10,0.5,0.8,0.139139340994
0.0840393527194,3,1,20,10,0.8,0.1,0.174574372007
0.0840711476838,3,1,20,10,0.8,0.3,0.166015571517
0.0829807205736,3,1,20,10,0.8,0.5,0.173410077832
0.0830065352899,3,1,20,10,0.8,0.8,0.194581008504
0.083444079296,3,1,20,15,0.1,0.1,0.256439003671
0.0839456771575,3,1,20,15,0.1,0.3,0.191683518522
0.0840623778924,3,1,20,15,0.1,0.5,0.135990433196
0.0834093056602,3,1,20,15,0.1,0.8,0.103203340352
0.0837320764546,3,1,20,15,0.3,0.1,0.230973505557
0.0831108516346,3,1,20,15,0.3,0.3,0.165984423848
0.0830729493317,3,1,20,15,0.3,0.5,0.129921524426
0.0845352432436,3,1,20,15,0.3,0.8,0.11235717541
0.0827545694749,3,1,20,15,0.5,0.1,0.199459392423
0.082433442417,3,1,20,15,0.5,0.3,0.160565540199
0.0843718341902,3,1,20,15,0.5,0.5,0.140114985717
0.081392072004,3,1,20,15,0.5,0.8,0.133049398438
0.0820357105554,3,1,20,15,0.8,0.1,0.183988587101
0.0830690786705,3,1,20,15,0.8,0.3,0.173209966949
0.083691650784,3,1,20,15,0.8,0.5,0.177426388592
0.0809781824347,3,1,20,15,0.8,0.8,0.191098073754
0.0832194750572,3,1,20,20,0.1,0.1,0.25585246703
0.0831502678617,3,1,20,20,0.1,0.3,0.184197277925
0.0844265491253,3,1,20,20,0.1,0.5,0.124158383525
0.0814437324454,3,1,20,20,0.1,0.8,0.0923938088217
0.083716524699,3,1,20,20,0.3,0.1,0.224945207526
0.0822014682908,3,1,20,20,0.3,0.3,0.161705263773
0.0833523395511,3,1,20,20,0.3,0.5,0.123983207063
0.0834359411586,3,1,20,20,0.3,0.8,0.100622614872
0.0844791838634,3,1,20,20,0.5,0.1,0.205815619311
0.0838658880638,3,1,20,20,0.5,0.3,0.160506363273
0.0824711906279,3,1,20,20,0.5,0.5,0.137100464529
0.083038879747,3,1,20,20,0.5,0.8,0.125042207607
0.0830656296284,3,1,20,20,0.8,0.1,0.183706264919
0.0827065237227,3,1,20,20,0.8,0.3,0.174578149555
0.0825271170688,3,1,20,20,0.8,0.5,0.17431568048
0.0837616490834,3,1,20,20,0.8,0.8,0.186352234172
0.0836598817697,3,1,30,1,0.1,0.1,0.0851369727281
0.08387132764,3,1,30,1,0.1,0.3,0.0773482155423
0.0820120600773,3,1,30,1,0.1,0.5,0.0706664946754
0.0848742709699,3,1,30,1,0.1,0.8,0.0641155583138
0.0843485092001,3,1,30,1,0.3,0.1,0.0781716111079
0.0823751904357,3,1,30,1,0.3,0.3,0.0706132291871
0.0829324663576,3,1,30,1,0.3,0.5,0.0668083100181
0.0834337319697,3,1,30,1,0.3,0.8,0.0644289485928
0.083229913658,3,1,30,1,0.5,0.1,0.0724028402526
0.0848443595464,3,1,30,1,0.5,0.3,0.067352815959
0.0826970163333,3,1,30,1,0.5,0.5,0.0659080398761
0.0823942481369,3,1,30,1,0.5,0.8,0.067393518696
0.0830301872215,3,1,30,1,0.8,0.1,0.0680327677242
0.0840328920899,3,1,30,1,0.8,0.3,0.0678111465077
0.0830433923609,3,1,30,1,0.8,0.5,0.0692568608559
0.0832865202241,3,1,30,1,0.8,0.8,0.0750000901866
0.0848992235376,3,1,30,3,0.1,0.1,0.157827822068
0.0823093217842,3,1,30,3,0.1,0.3,0.132730396838
0.0828117506108,3,1,30,3,0.1,0.5,0.111177556502
0.0830048914539,3,1,30,3,0.1,0.8,0.0967378511693
0.0823668739086,3,1,30,3,0.3,0.1,0.135365946961
0.0831639919174,3,1,30,3,0.3,0.3,0.112626107513
0.0841945574779,3,1,30,3,0.3,0.5,0.101682487618
0.0830539562592,3,1,30,3,0.3,0.8,0.0987299578589
0.0822446730763,3,1,30,3,0.5,0.1,0.118869501049
0.0829760233626,3,1,30,3,0.5,0.3,0.106153258522
0.0833877931341,3,1,30,3,0.5,0.5,0.101255301634
0.081559643688,3,1,30,3,0.5,0.8,0.104928651107
0.084981917512,3,1,30,3,0.8,0.1,0.107367815889
0.0815949704439,3,1,30,3,0.8,0.3,0.105351104753
0.0852236289077,3,1,30,3,0.8,0.5,0.109645439107
0.0812388377484,3,1,30,3,0.8,0.8,0.124691603452
0.0830269296147,3,1,30,5,0.1,0.1,0.216328911419
0.0841205469102,3,1,30,5,0.1,0.3,0.174749232967
0.0847816015923,3,1,30,5,0.1,0.5,0.140370454529
0.0832444731273,3,1,30,5,0.1,0.8,0.116458365327
0.084301986856,3,1,30,5,0.3,0.1,0.184974632614
0.0846449610627,3,1,30,5,0.3,0.3,0.147436300029
0.0835997763973,3,1,30,5,0.3,0.5,0.126926925895
0.0834916841953,3,1,30,5,0.3,0.8,0.119967037387
0.0815877861376,3,1,30,5,0.5,0.1,0.158092405654
0.0839587021937,3,1,30,5,0.5,0.3,0.134189198087
0.0819445713839,3,1,30,5,0.5,0.5,0.127020011136
0.0831575384863,3,1,30,5,0.5,0.8,0.130271790726
0.0804493938735,3,1,30,5,0.8,0.1,0.138173913831
0.0826836049139,3,1,30,5,0.8,0.3,0.136841988384
0.0838208387412,3,1,30,5,0.8,0.5,0.141835517916
0.0827509066732,3,1,30,5,0.8,0.8,0.16427957924
0.0825542663473,3,1,30,10,0.1,0.1,0.258447953875
0.0833981007175,3,1,30,10,0.1,0.3,0.198971883908
0.0831018364295,3,1,30,10,0.1,0.5,0.150663941319
0.0842638691002,3,1,30,10,0.1,0.8,0.11745130065
0.0840067503983,3,1,30,10,0.3,0.1,0.224698628463
0.0813413407203,3,1,30,10,0.3,0.3,0.170606231698
0.0817262187288,3,1,30,10,0.3,0.5,0.137598751787
0.0822836378149,3,1,30,10,0.3,0.8,0.123473804997
0.0834018621811,3,1,30,10,0.5,0.1,0.195705545941
0.0827662118959,3,1,30,10,0.5,0.3,0.159772559609
0.0827142374744,3,1,30,10,0.5,0.5,0.145451642457
0.0822317662434,3,1,30,10,0.5,0.8,0.139729422026
0.0826553498343,3,1,30,10,0.8,0.1,0.173385368674
0.0832293890047,3,1,30,10,0.8,0.3,0.166890293995
0.0822484739569,3,1,30,10,0.8,0.5,0.170392437912
0.0828326234205,3,1,30,10,0.8,0.8,0.193715833351
0.0833371275987,3,1,30,15,0.1,0.1,0.256996964323
0.0832130181863,3,1,30,15,0.1,0.3,0.190687027465
0.084520161097,3,1,30,15,0.1,0.5,0.13718243503
0.0842084160304,3,1,30,15,0.1,0.8,0.104852757086
0.0855645618603,3,1,30,15,0.3,0.1,0.228010687823
0.0849713388128,3,1,30,15,0.3,0.3,0.168276962259
0.08501406084,3,1,30,15,0.3,0.5,0.130357660808
0.0836925395977,3,1,30,15,0.3,0.8,0.111326114453
0.0833214949939,3,1,30,15,0.5,0.1,0.203377912289
0.0850964617338,3,1,30,15,0.5,0.3,0.162632423478
0.0824857287057,3,1,30,15,0.5,0.5,0.139710900318
0.0836019621528,3,1,30,15,0.5,0.8,0.131299989854
0.0840781429843,3,1,30,15,0.8,0.1,0.183779771831
0.0833845212796,3,1,30,15,0.8,0.3,0.170365205272
0.0835311038357,3,1,30,15,0.8,0.5,0.173686185421
0.0824463517085,3,1,30,15,0.8,0.8,0.189623883305
0.0830714496964,3,1,30,20,0.1,0.1,0.248746023867
0.0832830996088,3,1,30,20,0.1,0.3,0.183008964089
0.0827658877439,3,1,30,20,0.1,0.5,0.124920192276
0.0815143207628,3,1,30,20,0.1,0.8,0.0912342899991
0.083628805913,3,1,30,20,0.3,0.1,0.224863942392
0.0826025311336,3,1,30,20,0.3,0.3,0.161280992586
0.0812477319756,3,1,30,20,0.3,0.5,0.123255223035
0.0825900385106,3,1,30,20,0.3,0.8,0.10015525359
0.0824494585305,3,1,30,20,0.5,0.1,0.204330597791
0.0841166300473,3,1,30,20,0.5,0.3,0.159961987912
0.0828977672294,3,1,30,20,0.5,0.5,0.136771091429
0.0841916705118,3,1,30,20,0.5,0.8,0.124295671249
0.0835455698028,3,1,30,20,0.8,0.1,0.189014082336
0.0842319444069,3,1,30,20,0.8,0.3,0.173936344768
0.0829962959655,3,1,30,20,0.8,0.5,0.174162585702
0.0827319896673,3,1,30,20,0.8,0.8,0.183960962355
0.082936846988,3,1,50,1,0.1,0.1,0.0854097267402
0.0833630527994,3,1,50,1,0.1,0.3,0.0775490186368
0.082503388906,3,1,50,1,0.1,0.5,0.0702301772995
0.0837261496686,3,1,50,1,0.1,0.8,0.0643885096143
0.0820021449357,3,1,50,1,0.3,0.1,0.0783849817924
0.0836549316517,3,1,50,1,0.3,0.3,0.0708430685626
0.0828167314711,3,1,50,1,0.3,0.5,0.0662950413497
0.0835949037466,3,1,50,1,0.3,0.8,0.0643313265763
0.0831718710477,3,1,50,1,0.5,0.1,0.0729506349059
0.0827417700923,3,1,50,1,0.5,0.3,0.0676051324759
0.0836909757473,3,1,50,1,0.5,0.5,0.0652931646005
0.0838365566913,3,1,50,1,0.5,0.8,0.0678981471779
0.0830152840318,3,1,50,1,0.8,0.1,0.0676135360096
0.0859554934857,3,1,50,1,0.8,0.3,0.0675068430752
0.0816814479615,3,1,50,1,0.8,0.5,0.0692515426786
0.0805912259868,3,1,50,1,0.8,0.8,0.0754486892224
0.0820004602859,3,1,50,3,0.1,0.1,0.158048815308
0.0840931699926,3,1,50,3,0.1,0.3,0.131903547884
0.0826009033416,3,1,50,3,0.1,0.5,0.112040444311
0.083030141164,3,1,50,3,0.1,0.8,0.0976626921635
0.0850852105462,3,1,50,3,0.3,0.1,0.135414559482
0.0868761963555,3,1,50,3,0.3,0.3,0.113780668294
0.0825317895698,3,1,50,3,0.3,0.5,0.101766197738
0.0825337379714,3,1,50,3,0.3,0.8,0.0971125292447
0.0839306243159,3,1,50,3,0.5,0.1,0.119123140664
0.0846686924535,3,1,50,3,0.5,0.3,0.10610704884
0.0822831182904,3,1,50,3,0.5,0.5,0.101029722888
0.0821038603824,3,1,50,3,0.5,0.8,0.10502746102
0.083063891517,3,1,50,3,0.8,0.1,0.105455851414
0.0840813522135,3,1,50,3,0.8,0.3,0.105604095939
0.0839247702098,3,1,50,3,0.8,0.5,0.110117098164
0.082062508586,3,1,50,3,0.8,0.8,0.124194074479
0.0837424084124,3,1,50,5,0.1,0.1,0.217266117417
0.0823874121559,3,1,50,5,0.1,0.3,0.174947476842
0.0829269895544,3,1,50,5,0.1,0.5,0.141166840937
0.0838286945487,3,1,50,5,0.1,0.8,0.116997574746
0.0824662064735,3,1,50,5,0.3,0.1,0.18592551838
0.0848729545238,3,1,50,5,0.3,0.3,0.146375549828
0.083237877897,3,1,50,5,0.3,0.5,0.126799794906
0.0835284271412,3,1,50,5,0.3,0.8,0.11900927558
0.0846403015623,3,1,50,5,0.5,0.1,0.158165696741
0.0842688119071,3,1,50,5,0.5,0.3,0.13523693481
0.0822191612001,3,1,50,5,0.5,0.5,0.126151098858
0.0833229552985,3,1,50,5,0.5,0.8,0.130945703013
0.0838983552659,3,1,50,5,0.8,0.1,0.13968133477
0.0830558102046,3,1,50,5,0.8,0.3,0.135000695422
0.0835398440268,3,1,50,5,0.8,0.5,0.142427680404
0.0836305327407,3,1,50,5,0.8,0.8,0.163375410687
0.0824367631118,3,1,50,10,0.1,0.1,0.260070363912
0.0808759803954,3,1,50,10,0.1,0.3,0.201747817945
0.0829716718674,3,1,50,10,0.1,0.5,0.149837345498
0.0825744342447,3,1,50,10,0.1,0.8,0.116619234092
0.0825639628875,3,1,50,10,0.3,0.1,0.226984163237
0.0844763869921,3,1,50,10,0.3,0.3,0.168717988835
0.0833489489672,3,1,50,10,0.3,0.5,0.137672408175
0.0835832904415,3,1,50,10,0.3,0.8,0.121697410771
0.0834802546285,3,1,50,10,0.5,0.1,0.195555972505
0.0813347018944,3,1,50,10,0.5,0.3,0.158662262766
0.0829544539781,3,1,50,10,0.5,0.5,0.141853638901
0.0838842522116,3,1,50,10,0.5,0.8,0.140708132639
0.0823315686416,3,1,50,10,0.8,0.1,0.171687352064
0.083497535827,3,1,50,10,0.8,0.3,0.164826233614
0.0830706635052,3,1,50,10,0.8,0.5,0.170014160047
0.0828522525862,3,1,50,10,0.8,0.8,0.193764748675
0.0826824645418,3,1,50,15,0.1,0.1,0.258571644071
0.0830272864545,3,1,50,15,0.1,0.3,0.196059672733
0.0824720346245,3,1,50,15,0.1,0.5,0.136003916464
0.0822487805729,3,1,50,15,0.1,0.8,0.104336302728
0.0826268063164,3,1,50,15,0.3,0.1,0.228895366439
0.0850983731901,3,1,50,15,0.3,0.3,0.168132688941
0.0855408030018,3,1,50,15,0.3,0.5,0.130049114362
0.0811424183319,3,1,50,15,0.3,0.8,0.111100099403
0.082339450389,3,1,50,15,0.5,0.1,0.203869151635
0.0832920743226,3,1,50,15,0.5,0.3,0.162893764818
0.082719634067,3,1,50,15,0.5,0.5,0.141782016783
0.0837288455016,3,1,50,15,0.5,0.8,0.131784595906
0.0819102085744,3,1,50,15,0.8,0.1,0.182875402521
0.0827207971641,3,1,50,15,0.8,0.3,0.171558716873
0.0835187696822,3,1,50,15,0.8,0.5,0.174438314702
0.0836920017803,3,1,50,15,0.8,0.8,0.189163082163
0.085624481943,3,1,50,20,0.1,0.1,0.251754079075
0.0817027129374,3,1,50,20,0.1,0.3,0.185009420721
0.0832345882334,3,1,50,20,0.1,0.5,0.126787635978
0.0805916530916,3,1,50,20,0.1,0.8,0.0919754264106
0.0844294444349,3,1,50,20,0.3,0.1,0.22807029092
0.0826616628899,3,1,50,20,0.3,0.3,0.163490346917
0.0841184158423,3,1,50,20,0.3,0.5,0.123637175645
0.0849049901624,3,1,50,20,0.3,0.8,0.10067386901
0.0836612150801,3,1,50,20,0.5,0.1,0.205835865269
0.0827363795718,3,1,50,20,0.5,0.3,0.16184086396
0.083059084139,3,1,50,20,0.5,0.5,0.136650558579
0.0836055631715,3,1,50,20,0.5,0.8,0.123622325168
0.0847722533476,3,1,50,20,0.8,0.1,0.185812740681
0.0835740082973,3,1,50,20,0.8,0.3,0.175931006191
0.0834213258698,3,1,50,20,0.8,0.5,0.174049492755
0.0824314627573,3,1,50,20,0.8,0.8,0.188143928582
0.0829205224365,3,3,5,1,0.1,0.1,0.0834755863528
0.0835280652787,3,3,5,1,0.1,0.3,0.054113182141
0.0844522192278,3,3,5,1,0.1,0.5,0.0418918546637
0.0839094235188,3,3,5,1,0.1,0.8,0.03212539765
0.0827107070629,3,3,5,1,0.3,0.1,0.0582740839988
0.0839007860203,3,3,5,1,0.3,0.3,0.0420543273724
0.0845458994731,3,3,5,1,0.3,0.5,0.0374214325929
0.0816637707445,3,3,5,1,0.3,0.8,0.0358584695419
0.0834971152451,3,3,5,1,0.5,0.1,0.0443221142261
0.0833555991861,3,3,5,1,0.5,0.3,0.0380121412465
0.081944301852,3,3,5,1,0.5,0.5,0.0353344547852
0.0827947508365,3,3,5,1,0.5,0.8,0.037722336143
0.0827194797886,3,3,5,1,0.8,0.1,0.0394485219283
0.0842895122472,3,3,5,1,0.8,0.3,0.0375131846364
0.0826753231701,3,3,5,1,0.8,0.5,0.040529562794
0.0846047637519,3,3,5,1,0.8,0.8,0.0522331653463
0.0825081648716,3,3,5,3,0.1,0.1,0.174042464012
0.0827138440722,3,3,5,3,0.1,0.3,0.0754737496352
0.0830023497455,3,3,5,3,0.1,0.5,0.0416666324716
0.0830682795243,3,3,5,3,0.1,0.8,0.0340241205937
0.0833911258831,3,3,5,3,0.3,0.1,0.0757963044156
0.0826428019373,3,3,5,3,0.3,0.3,0.047239420927
0.0831938773133,3,3,5,3,0.3,0.5,0.0366287154411
0.0825572476275,3,3,5,3,0.3,0.8,0.034771713272
0.082097042762,3,3,5,3,0.5,0.1,0.0513840126279
0.0824061958728,3,3,5,3,0.5,0.3,0.0390953877369
0.0848061251643,3,3,5,3,0.5,0.5,0.0361698072361
0.0832145942259,3,3,5,3,0.5,0.8,0.040578192831
0.0819698881615,3,3,5,3,0.8,0.1,0.0388042067772
0.0859819795466,3,3,5,3,0.8,0.3,0.0420941757069
0.0841852792148,3,3,5,3,0.8,0.5,0.0448563666297
0.0830283823456,3,3,5,3,0.8,0.8,0.0596423656886
0.0850293198788,3,3,5,5,0.1,0.1,0.159824849297
0.081514245117,3,3,5,5,0.1,0.3,0.0623238050282
0.0838370029776,3,3,5,5,0.1,0.5,0.0389498033267
0.0830071489042,3,3,5,5,0.1,0.8,0.028723323294
0.0826026487134,3,3,5,5,0.3,0.1,0.0765438845765
0.0813781604724,3,3,5,5,0.3,0.3,0.0419510351153
0.0828157165449,3,3,5,5,0.3,0.5,0.0327545522288
0.0836305049675,3,3,5,5,0.3,0.8,0.0287422921978
0.0849611900634,3,3,5,5,0.5,0.1,0.0465689072087
0.0842801973867,3,3,5,5,0.5,0.3,0.0375618434886
0.0845403673272,3,3,5,5,0.5,0.5,0.0335722336743
0.0853908464762,3,3,5,5,0.5,0.8,0.0346094890151
0.0837608509362,3,3,5,5,0.8,0.1,0.0397177774306
0.0830593263352,3,3,5,5,0.8,0.3,0.0402345387955
0.083040332038,3,3,5,5,0.8,0.5,0.0395990860384
0.082880438972,3,3,5,5,0.8,0.8,0.0602216417697
0.0820688104855,3,3,5,10,0.1,0.1,0.137726290058
0.0851767365213,3,3,5,10,0.1,0.3,0.0485997177396
0.0798780560354,3,3,5,10,0.1,0.5,0.0254562437954
0.083376137463,3,3,5,10,0.1,0.8,0.0171144284924
0.0833910211694,3,3,5,10,0.3,0.1,0.0629391350675
0.085843971028,3,3,5,10,0.3,0.3,0.0317011132044
0.0829321699383,3,3,5,10,0.3,0.5,0.023526029807
0.0818249468442,3,3,5,10,0.3,0.8,0.0196411925899
0.084628927563,3,3,5,10,0.5,0.1,0.0435211159957
0.0830101755085,3,3,5,10,0.5,0.3,0.02808010039
0.0829134550916,3,3,5,10,0.5,0.5,0.0278442567229
0.0838319442487,3,3,5,10,0.5,0.8,0.0250998856019
0.0823109417665,3,3,5,10,0.8,0.1,0.0360488646972
0.0830481527618,3,3,5,10,0.8,0.3,0.0352175919248
0.0834009748989,3,3,5,10,0.8,0.5,0.0358714656987
0.083139639583,3,3,5,10,0.8,0.8,0.0476861619604
0.0839772368454,3,3,5,15,0.1,0.1,0.110314018127
0.0858318706886,3,3,5,15,0.1,0.3,0.0374947690494
0.0834166563472,3,3,5,15,0.1,0.5,0.0202898001009
0.083047381468,3,3,5,15,0.1,0.8,0.0126401771707
0.0829458687307,3,3,5,15,0.3,0.1,0.055974188203
0.083172002693,3,3,5,15,0.3,0.3,0.0307399031773
0.0809791237455,3,3,5,15,0.3,0.5,0.0167377383653
0.0854686828706,3,3,5,15,0.3,0.8,0.0137139647144
0.0842369502914,3,3,5,15,0.5,0.1,0.035585936645
0.0823471727519,3,3,5,15,0.5,0.3,0.0263749968227
0.0854755197733,3,3,5,15,0.5,0.5,0.0220916997729
0.0820308431674,3,3,5,15,0.5,0.8,0.0179681312892
0.0834225206007,3,3,5,15,0.8,0.1,0.0332660702094
0.0849838952083,3,3,5,15,0.8,0.3,0.0312242620668
0.0839994879243,3,3,5,15,0.8,0.5,0.0282717557374
0.0824830884013,3,3,5,15,0.8,0.8,0.0386692318245
0.0831464574312,3,3,5,20,0.1,0.1,0.0856403949254
0.0834899633253,3,3,5,20,0.1,0.3,0.0304809372484
0.0849372414672,3,3,5,20,0.1,0.5,0.0143840022215
0.0831038347128,3,3,5,20,0.1,0.8,0.00747775299668
0.082440292387,3,3,5,20,0.3,0.1,0.0419263224632
0.082514069493,3,3,5,20,0.3,0.3,0.021360304902
0.0834691252122,3,3,5,20,0.3,0.5,0.0153818125792
0.0819354980767,3,3,5,20,0.3,0.8,0.0101063867635
0.0829294902215,3,3,5,20,0.5,0.1,0.0293786202896
0.0823378654082,3,3,5,20,0.5,0.3,0.0224815145862
0.0831341809302,3,3,5,20,0.5,0.5,0.0160882413985
0.084085794421,3,3,5,20,0.5,0.8,0.0129503177931
0.0832120649084,3,3,5,20,0.8,0.1,0.0265740283338
0.0834091739144,3,3,5,20,0.8,0.3,0.0331730898121
0.0833471905617,3,3,5,20,0.8,0.5,0.024197693889
0.0835962839297,3,3,5,20,0.8,0.8,0.0286051410595
0.0851962396742,3,3,20,1,0.1,0.1,0.0884243122893
0.0844767877357,3,3,20,1,0.1,0.3,0.0550703820194
0.0840866742492,3,3,20,1,0.1,0.5,0.0409553037804
0.0845952956741,3,3,20,1,0.1,0.8,0.0343876273869
0.0846627090062,3,3,20,1,0.3,0.1,0.0580040210827
0.0828729706421,3,3,20,1,0.3,0.3,0.0422498672761
0.0827881623196,3,3,20,1,0.3,0.5,0.03639792516
0.0821292807021,3,3,20,1,0.3,0.8,0.0346891998288
0.085606363471,3,3,20,1,0.5,0.1,0.0460533930877
0.0818524773529,3,3,20,1,0.5,0.3,0.0384290114987
0.0821982551198,3,3,20,1,0.5,0.5,0.0356485868143
0.0830152368531,3,3,20,1,0.5,0.8,0.0376569477952
0.0823152476672,3,3,20,1,0.8,0.1,0.0400734276763
0.0849756226473,3,3,20,1,0.8,0.3,0.0398321800832
0.0815059212614,3,3,20,1,0.8,0.5,0.0413986008655
0.0825326129265,3,3,20,1,0.8,0.8,0.0522936587228
0.0846070876786,3,3,20,3,0.1,0.1,0.18028260254
0.0818386336313,3,3,20,3,0.1,0.3,0.073792622431
0.0832464365724,3,3,20,3,0.1,0.5,0.0450338723073
0.0829569955363,3,3,20,3,0.1,0.8,0.0351124950651
0.0835166295768,3,3,20,3,0.3,0.1,0.0831592217522
0.0855572631504,3,3,20,3,0.3,0.3,0.048705555617
0.0829124723688,3,3,20,3,0.3,0.5,0.0394539635745
0.0827691583412,3,3,20,3,0.3,0.8,0.035203092814
0.0832899134707,3,3,20,3,0.5,0.1,0.0513155674265
0.0842863866632,3,3,20,3,0.5,0.3,0.0409878149109
0.0849316197862,3,3,20,3,0.5,0.5,0.0375833143706
0.0834027787536,3,3,20,3,0.5,0.8,0.040553855986
0.0834063832658,3,3,20,3,0.8,0.1,0.0416235526409
0.082492879151,3,3,20,3,0.8,0.3,0.0395030589449
0.0835500319904,3,3,20,3,0.8,0.5,0.0450119039038
0.0831766759838,3,3,20,3,0.8,0.8,0.0650538790037
0.0835815930903,3,3,20,5,0.1,0.1,0.183071079675
0.0824509135381,3,3,20,5,0.1,0.3,0.0684823803091
0.0828421832634,3,3,20,5,0.1,0.5,0.040170983082
0.0818095925767,3,3,20,5,0.1,0.8,0.0287579597771
0.0828436511794,3,3,20,5,0.3,0.1,0.0803796175649
0.0841353610968,3,3,20,5,0.3,0.3,0.0448451007066
0.0837868840558,3,3,20,5,0.3,0.5,0.0330110793163
0.0834335586452,3,3,20,5,0.3,0.8,0.0297578668297
0.0832995009309,3,3,20,5,0.5,0.1,0.0540564649059
0.0826259552083,3,3,20,5,0.5,0.3,0.0374584315489
0.0838129246087,3,3,20,5,0.5,0.5,0.0346447889218
0.0811448148315,3,3,20,5,0.5,0.8,0.0352630517689
0.0826336331972,3,3,20,5,0.8,0.1,0.0410324699064
0.0830495752051,3,3,20,5,0.8,0.3,0.037364709294
0.0824572563655,3,3,20,5,0.8,0.5,0.0411984535427
0.0838987530048,3,3,20,5,0.8,0.8,0.0605680393152
0.0830405378518,3,3,20,10,0.1,0.1,0.146023378298
0.0844096538087,3,3,20,10,0.1,0.3,0.053794680387
0.0834549133821,3,3,20,10,0.1,0.5,0.0281755578494
0.0841534659776,3,3,20,10,0.1,0.8,0.0182158971787
0.0829031678677,3,3,20,10,0.3,0.1,0.0722980214969
0.0843691558635,3,3,20,10,0.3,0.3,0.0356627922163
0.0833372957966,3,3,20,10,0.3,0.5,0.0240283327096
0.0830154600741,3,3,20,10,0.3,0.8,0.020505629234
0.0850038186746,3,3,20,10,0.5,0.1,0.0481423521323
0.0850546024768,3,3,20,10,0.5,0.3,0.0299208758169
0.0828892855446,3,3,20,10,0.5,0.5,0.0275015777971
0.0829764648847,3,3,20,10,0.5,0.8,0.0264174188824
0.083337365098,3,3,20,10,0.8,0.1,0.0383531265155
0.0829146719007,3,3,20,10,0.8,0.3,0.0378640892339
0.0831575612948,3,3,20,10,0.8,0.5,0.036250788426
0.0853425191284,3,3,20,10,0.8,0.8,0.0502847756356
0.0849129783688,3,3,20,15,0.1,0.1,0.120357265686
0.0827001789455,3,3,20,15,0.1,0.3,0.0395631167831
0.0853697687163,3,3,20,15,0.1,0.5,0.0204947186263
0.0839038770652,3,3,20,15,0.1,0.8,0.0124830487809
0.0819177634301,3,3,20,15,0.3,0.1,0.0611883907008
0.0834425449192,3,3,20,15,0.3,0.3,0.0284374842911
0.0836427006744,3,3,20,15,0.3,0.5,0.0186546769611
0.0830073328793,3,3,20,15,0.3,0.8,0.0149137762881
0.0837381142377,3,3,20,15,0.5,0.1,0.0456531687831
0.0840980870595,3,3,20,15,0.5,0.3,0.0273794601014
0.0826122013795,3,3,20,15,0.5,0.5,0.0205334531953
0.0832108038088,3,3,20,15,0.5,0.8,0.0186163730015
0.0831948871466,3,3,20,15,0.8,0.1,0.0379312537037
0.0852320320635,3,3,20,15,0.8,0.3,0.0331435859959
0.0815597378128,3,3,20,15,0.8,0.5,0.0344183032085
0.0823746172531,3,3,20,15,0.8,0.8,0.0392951942683
0.0825038187397,3,3,20,20,0.1,0.1,0.0945177521081
0.0835946220065,3,3,20,20,0.1,0.3,0.0310574828969
0.0817002384725,3,3,20,20,0.1,0.5,0.0154276161935
0.0837417530911,3,3,20,20,0.1,0.8,0.00945911829489
0.0823516822526,3,3,20,20,0.3,0.1,0.0571235987927
0.0815620249209,3,3,20,20,0.3,0.3,0.0241140812723
0.0832305467862,3,3,20,20,0.3,0.5,0.013347831713
0.0846334881075,3,3,20,20,0.3,0.8,0.011183450424
0.0829234049664,3,3,20,20,0.5,0.1,0.042358770876
0.0817939425769,3,3,20,20,0.5,0.3,0.023794156277
0.0847530295993,3,3,20,20,0.5,0.5,0.0176443820704
0.082414568412,3,3,20,20,0.5,0.8,0.0143810026467
0.0832271657963,3,3,20,20,0.8,0.1,0.0350309964765
0.084142666124,3,3,20,20,0.8,0.3,0.0304392636122
0.0829044951408,3,3,20,20,0.8,0.5,0.0286619637085
0.0842723468792,3,3,20,20,0.8,0.8,0.0349258320718
0.0841449654596,3,3,30,1,0.1,0.1,0.0893878190491
0.0833666594769,3,3,30,1,0.1,0.3,0.0558350613833
0.0835009570612,3,3,30,1,0.1,0.5,0.0404985960637
0.0828845306107,3,3,30,1,0.1,0.8,0.0341264250716
0.0839113489895,3,3,30,1,0.3,0.1,0.0592062296891
0.0833580668176,3,3,30,1,0.3,0.3,0.043388090556
0.0808866394885,3,3,30,1,0.3,0.5,0.0362796087195
0.0835231626426,3,3,30,1,0.3,0.8,0.0348044074883
0.0829300096874,3,3,30,1,0.5,0.1,0.0456990704075
0.0831511048759,3,3,30,1,0.5,0.3,0.0385698544401
0.0828198695258,3,3,30,1,0.5,0.5,0.0366746857003
0.0854479796034,3,3,30,1,0.5,0.8,0.0372450296923
0.0832936325018,3,3,30,1,0.8,0.1,0.0405781517699
0.0835588899398,3,3,30,1,0.8,0.3,0.0387184271683
0.082617994509,3,3,30,1,0.8,0.5,0.0408192523663
0.084308806059,3,3,30,1,0.8,0.8,0.0524256727777
0.0842747380234,3,3,30,3,0.1,0.1,0.182865730187
