t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,lambda,generations,runs,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0.0822776725582,0.0845995900229,0.0831976626832,0.0816605947628,0.083140870036,0.0841389453531,0.0844739800729,0.085142507077,0.0825486592358,0.0837441714564,0.0828153876331,0.0822599591087,1,21,20,10000,6.15010711705e-05,3.73593451474e-05,5.86725101923e-05,0.246598027358,0.00292953126778,0.00293143929078,3.97486720874e-05,4.86378319118e-05,6.50748430441e-05,0.251646191183,0.247909770241,0.247674046386
0.0845172601778,0.0832268386975,0.0839330947104,0.0847332351243,0.0820236453449,0.0837778007124,0.0828387828255,0.081917892832,0.0835930222908,0.0814813120156,0.0843780576049,0.0835790576639,1,22,20,10000,4.55529949205e-05,6.2608281629e-05,6.95086946589e-05,0.25042359785,0.00277565995054,0.00285604263438,4.65015187997e-05,3.62405892074e-05,5.54708905629e-05,0.242590119488,0.252489406971,0.248549290136
0.0825348788416,0.0814153870519,0.0852798512504,0.0852947946841,0.0834202715942,0.0821706488803,0.0831324116486,0.0832290571965,0.0833584782789,0.0831244068725,0.0838960644317,0.0831437492692,1,23,20,10000,3.46372215416e-05,3.75105976429e-05,5.17292008524e-05,0.252983784026,0.00279395369446,0.0028090159751,3.43528415115e-05,3.8982940714e-05,3.2414100735e-05,0.247207314852,0.248134411244,0.245841893306
0.0828599843207,0.0842211941282,0.0824637587239,0.0819027801685,0.0823361044524,0.083725327282,0.0840156943206,0.0842538434221,0.0828895415483,0.0837758918723,0.0848819916871,0.0826738880741,1,24,20,10000,6.80809841982e-05,4.83516793605e-05,4.2812886643e-05,0.244853310438,0.00279811005499,0.00283343642222,5.78255450436e-05,2.9526602466e-05,4.44907127426e-05,0.249844206304,0.252150089406,0.247229758965
0.0828909369741,0.082054590474,0.0833464946897,0.0840424928502,0.0833987473902,0.0840024027852,0.0829453092343,0.0827769511539,0.0827054412841,0.0843861187904,0.0831997745559,0.084250739818,1,25,20,10000,4.45150582578e-05,3.81713319216e-05,5.25356249016e-05,0.248262797853,0.0027449291438,0.0029044510112,8.34319135843e-05,5.08401974797e-05,3.6805128293e-05,0.248959841114,0.24699080008,0.249830881543
0.0839275480635,0.0847027188903,0.0832237125314,0.0844223780563,0.0826522273168,0.083467067214,0.0832333820232,0.0829156905892,0.0848974695646,0.0824887399734,0.0825267304951,0.0815423352822,1,26,20,10000,4.88732055188e-05,3.91598431831e-05,4.6851313271e-05,0.253258614515,0.00283162234744,0.00286879970271,6.00225017599e-05,6.41955730768e-05,4.43535767437e-05,0.24839464343,0.247037706799,0.245305157193
0.0829613870436,0.0835550042049,0.0837308167336,0.0824095577682,0.0833741967272,0.0849707810118,0.0828899422136,0.0836302656807,0.0851248840182,0.0815269454608,0.0842822585031,0.0815439606342,1,27,20,10000,5.18095522431e-05,5.19025582333e-05,9.80501316341e-05,0.247879556943,0.00285774713255,0.00289112377906,7.30958535002e-05,5.49356311908e-05,3.09701369943e-05,0.246325484373,0.253540268439,0.24614505547
0.0823491258987,0.0833138609605,0.083468476225,0.0848801251706,0.0826184744638,0.0840793557034,0.0825552986956,0.082586327661,0.0845970876944,0.0836333461108,0.0824222717814,0.0834962496347,1,28,20,10000,3.37269383375e-05,2.55058664999e-05,2.95793188059e-05,0.250789692115,0.0027874022463,0.00278801620206,3.50018160499e-05,2.33537361325e-05,3.35392913369e-05,0.249278958808,0.245564363526,0.248610860135
0.0845124811758,0.0830189604109,0.0836647764304,0.0826219553405,0.0832126044934,0.0830968199611,0.082555844806,0.0831781274325,0.0848394658012,0.0839200516649,0.0832805366085,0.0820983758746,1,29,20,10000,4.15734559044e-05,3.1602641074e-05,3.112110536e-05,0.24810307773,0.00272064933867,0.00290087167692,3.14375498812e-05,4.55429553243e-05,4.81187904481e-05,0.249824986854,0.249131408035,0.247089609867
0.0829868341017,0.0856284501219,0.0825734538422,0.0833512385929,0.0840960176244,0.0824347597675,0.082318199301,0.0844558432123,0.0823127343148,0.0839241781239,0.0835276367855,0.0823906542118,1,30,20,10000,7.86656576739e-05,9.79885801355e-05,5.73927730756e-05,0.24934863961,0.00287722296607,0.00280321607805,6.25450447745e-05,4.45738679005e-05,7.1799600383e-05,0.249853942812,0.248813219583,0.245890793426
0.0829311448741,0.08267496388,0.0837539830935,0.0829169557762,0.0828771562904,0.0836557828128,0.0842224488,0.0822287875518,0.0837164413304,0.0843915213126,0.0849100996264,0.0817207146517,1,31,20,10000,3.39064046842e-05,2.99137553707e-05,4.67128268476e-05,0.246815209415,0.0027061954773,0.00282647310323,2.81835957121e-05,5.17858479013e-05,8.13347495023e-05,0.251156036847,0.25232565261,0.243898595367
0.0830247948027,0.0825963258317,0.0842298835126,0.0841582760562,0.0827302083028,0.0848108532646,0.0831128451473,0.0828105517423,0.0828574963703,0.082139258376,0.0841305931728,0.0833989134207,1,32,20,10000,5.52377379208e-05,3.84213145613e-05,5.29858837469e-05,0.250097600887,0.00281716595455,0.00292026391185,4.24075505799e-05,5.31491126073e-05,5.14530600377e-05,0.245522076852,0.249809168674,0.248540069061
0.0828907539587,0.0833629392756,0.0830583746874,0.085168143772,0.0839857147199,0.0835686167554,0.082843903009,0.0823692843124,0.0830714139795,0.083512089797,0.0831534063173,0.0830153594158,1,33,20,10000,0.00010079414808,7.43164962942e-05,7.79836640144e-05,0.252212226046,0.00282372933046,0.00280453825856,7.96642802501e-05,6.52888524548e-05,6.23425209924e-05,0.248483208614,0.246575579898,0.246640327891
0.0849285335334,0.0831183633731,0.0845101179,0.0823600233782,0.0830474456345,0.0824381188354,0.0832471824086,0.0841749683105,0.0834722678169,0.0830901660054,0.0834903568803,0.0821224559238,1,34,20,10000,4.74516471867e-05,7.26585717288e-05,4.04079745915e-05,0.247894664694,0.00293704498215,0.0029026808045,3.61107285378e-05,4.50643820197e-05,4.643267584e-05,0.24944166401,0.250416764473,0.246119055057
0.0825744442326,0.0832905659068,0.0847397302788,0.0812704249032,0.0826582242271,0.0827994089647,0.0837225219727,0.0836382990936,0.0825227266585,0.0841274172605,0.0840010230203,0.0846552134809,1,35,20,10000,3.68108272305e-05,3.85295682777e-05,6.3913532358e-05,0.241860443109,0.00276944097105,0.00277152432115,3.95081226149e-05,3.27456945774e-05,4.09202098423e-05,0.249645437543,0.25023553564,0.25246519046
0.0837826417716,0.0838290746252,0.0822521184233,0.0836841411405,0.0845196811146,0.0818412378005,0.0829503697136,0.0837166428368,0.0814793917683,0.082559366697,0.0846155712875,0.084769762821,1,36,20,10000,6.13506569558e-05,2.99413920674e-05,3.23637985987e-05,0.246457420678,0.00284411894646,0.00268523610121,4.55665682999e-05,4.59060608742e-05,4.0940883194e-05,0.245638369783,0.249991596802,0.252127188329
0.0830413585201,0.0818989931426,0.0845946155484,0.0839639915938,0.0825671436102,0.0848494040467,0.0840165993445,0.0831786414273,0.0824347513077,0.0826164078062,0.0831247108606,0.0837133827919,1,37,20,10000,7.2863219583e-05,4.75015012831e-05,7.11380242626e-05,0.249757567819,0.00283294903569,0.0030576707736,5.61726443298e-05,8.25886717912e-05,5.46384019554e-05,0.246347828702,0.24755032048,0.250068760726
0.0835300306262,0.0833965123853,0.0833647819571,0.0844069669248,0.0819812785596,0.0840137124453,0.0828831015448,0.0822239443565,0.084679971206,0.0837564553931,0.0827745754282,0.0829886691731,1,38,20,10000,2.68830969586e-05,1.89746768582e-05,3.04552392774e-05,0.251468268319,0.00268471788616,0.00278038362928,3.17725864434e-05,2.31195153489e-05,4.21452147274e-05,0.249460533302,0.246132291654,0.24730045488
0.0822462952178,0.0836391507121,0.0832222748875,0.0832498215684,0.0831621946277,0.0829909669705,0.0834027419281,0.0838547654431,0.0840079547167,0.0831306681005,0.0833018927923,0.0837912730354,1,39,20,10000,3.78500298332e-05,6.14364828634e-05,4.77747501142e-05,0.2486050972,0.0028134774795,0.00282516866719,3.76233594789e-05,4.1242405363e-05,4.0116882219e-05,0.247298214815,0.2488857459,0.249306252028
0.0859128535467,0.0822351631645,0.0825475476098,0.08451305265,0.0839797433094,0.0832285103185,0.0831984062125,0.0835589812473,0.0834916950008,0.0824174665321,0.0813121847054,0.0836043957031,1,40,20,10000,3.80432391553e-05,3.39770524382e-05,4.31399357859e-05,0.25352237541,0.00290183745894,0.00279246780164,6.3128046811e-05,4.65112889677e-05,3.96748601984e-05,0.246819623274,0.24338187831,0.250317343321
0.0830703452356,0.0832052812472,0.0820912062024,0.0808118423801,0.0843274150321,0.0835286894592,0.08408253787,0.0843339705743,0.0840224098803,0.0833304570798,0.0836627516952,0.0835330933438,1,41,20,10000,3.72765824486e-05,4.78347911133e-05,4.31697560787e-05,0.243107110747,0.00300314960902,0.00296504944797,4.23113139863e-05,5.07787814305e-05,4.83103582159e-05,0.25033479132,0.25053459147,0.249785625822
0.08470488029,0.0823417819998,0.0812284135507,0.0839588485524,0.0836843196907,0.08335076198,0.0843871270355,0.0830220054704,0.083901724663,0.0834998888959,0.0834501242467,0.0824701236249,1,42,20,10000,7.5588373313e-05,6.29409540404e-05,5.5279301058e-05,0.249996102888,0.00304124267674,0.00291927778873,4.75716102223e-05,4.30956639644e-05,6.62139777887e-05,0.247808484787,0.249733760038,0.24615044194
0.0821867465054,0.0836984241598,0.0842469992946,0.0831543049632,0.0829949879965,0.084101938485,0.0837176266416,0.0837249643174,0.0824692163465,0.0826447203265,0.0833910709728,0.0836689999906,1,43,20,10000,2.99307903491e-05,3.30713546236e-05,3.94031095352e-05,0.247668157732,0.0027858269963,0.00290321350069,4.22513959125e-05,3.81222089016e-05,4.52055144993e-05,0.245904276753,0.250620794804,0.24988974584
0.0831510827522,0.0839061810258,0.0825070770054,0.0831085640087,0.0836196896369,0.0832309343786,0.0843317895971,0.0836086009854,0.083816212551,0.0830029740337,0.0821784937611,0.0835384002642,1,44,20,10000,6.44426285669e-05,7.01879216473e-05,7.40629678821e-05,0.248322214805,0.00281783055709,0.00291957947995,7.36822803313e-05,4.61921295244e-05,3.21242613447e-05,0.248638377304,0.246874904476,0.250066401189
0.0825995398315,0.0831002688721,0.083606688303,0.0829724806888,0.0828254502019,0.0833245290885,0.0847063373429,0.0830072079882,0.0832452437596,0.0833047812147,0.0833195961036,0.0839878766053,1,45,20,10000,5.21229792156e-05,8.2895465275e-05,8.29875280778e-05,0.246595324437,0.00296664215059,0.0030448067334,9.93080308302e-05,4.55358914466e-05,6.62687191908e-05,0.249107611024,0.248481220198,0.249375276843
0.0828042524319,0.0825405497608,0.0834617793255,0.0836212893068,0.0836708095689,0.0821843197477,0.0862194743277,0.0822011993337,0.0836855365018,0.0836355356811,0.0826837876815,0.0832914663326,1,46,20,10000,5.45656755681e-05,3.95096263944e-05,9.46490961022e-05,0.250160506155,0.00285213485401,0.00278796398349,3.90029228426e-05,6.57534390105e-05,5.51219297843e-05,0.248642275348,0.247667940966,0.247540576004
0.0834415672235,0.0842989285828,0.0836809231979,0.0835060850214,0.0831329801809,0.0821669473329,0.0824517855969,0.0837982637348,0.0837037688471,0.0840248204786,0.0834026841281,0.0823912456751,1,47,20,10000,3.88679085004e-05,4.56354023568e-05,3.38907034148e-05,0.248387137616,0.00285709643937,0.00283644013455,3.38115314228e-05,4.33324183675e-05,3.84333717308e-05,0.250615386016,0.248690632877,0.246379335582
0.0822404485253,0.0826570048203,0.0821717853232,0.0828445397805,0.0825138412136,0.0849078620483,0.0841200912029,0.0829008755808,0.0837696805933,0.0847139082582,0.0832723995299,0.0838875631239,1,48,20,10000,2.08021170117e-05,5.88374699538e-05,4.37288508015e-05,0.245978251295,0.00276674464851,0.002750168165,2.70646368836e-05,4.15032733159e-05,2.37063478354e-05,0.251213376113,0.248207895412,0.248867921671
0.0825056724611,0.082094213781,0.0818463321093,0.0843412036261,0.0835901287648,0.0842981633382,0.0821916434389,0.0816298716246,0.0839212722041,0.0833721804174,0.0851787651228,0.0850305531117,1,49,20,10000,3.76727251153e-05,3.4154367266e-05,5.26194413188e-05,0.248299291448,0.00274959203285,0.00278226545127,3.27159096651e-05,3.64316494926e-05,6.55822952429e-05,0.245222087211,0.250337988898,0.25034959857
0.0839412186247,0.0834246930493,0.0838409375534,0.0843430455943,0.0827346477049,0.0821633117831,0.0821981988649,0.0821325243052,0.0826389393492,0.0844131471068,0.0848145263882,0.0833548096759,1,50,20,10000,4.16121421433e-05,4.11614819429e-05,3.85618182129e-05,0.247831526004,0.00279193707734,0.00287878184484,3.47015300139e-05,2.97138977163e-05,3.27504865288e-05,0.249121677292,0.250190970293,0.246966606131
